competition,year,phase,date,away_team,home_team,away_score,home_score,venue,notes,away_coach,home_coach,is_double_header,date_precision,date_display,time,status,confidence_level,is_playoff,is_title_game,final_type,title_name,playoff_round,parent_phase
BAFA National Leagues,2025,SFC 1 EAST,2025-05-25,London Olympians,Essex Tridents,20,6,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,SFC 1 CENTRAL,2025-05-25,Wembley Stallions,Portsmouth Dreadnoughts,35,6,,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,SFC 1 WEST,2025-05-25,Bournemouth Bobcats,Bristol Apache,22,24,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,SFC 1 WEST,2025-05-25,Somerset Wyverns,South Wales Warriors,0,38,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,NFC 2 NORTH,2025-05-25,Humber Warhawks,Darlington Steam,36,0,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,SFC 2 EAST,2025-05-25,Oxford Saints,Norwich Devils,13,16,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,SFC 2 WEST,2025-05-25,Hereford Stampede,Cornwall Monarchs,34,43,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,SFC 2 WEST,2025-05-25,Plymouth Vanguard,Swindon Storm,0,16,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,PREMIERSHIP NORTH,2025-06-01,Manchester Titans,Nottingham Caesars,17,2,,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,PREMIERSHIP NORTH,2025-06-01,Newcastle Vikings,Coventry Phoenix,0,19,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,PREMIERSHIP SOUTH,2025-06-01,Cambridgeshire Cats,Hertfordshire Cheetahs,8,10,,,,,FALSE,day,,15:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,PREMIERSHIP SOUTH,2025-06-01,London Blitz,Rushmoor Knights,41,6,,,,,FALSE,day,,15:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,NFC 1 SCOTTISH,2025-06-01,Clyde Valley Blackhawks,Inverclyde Goliaths,6,34,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,NFC 1 NORTH,2025-06-01,Merseyside Nighthawks,Yorkshire Rams,6,26,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,NFC 1 MIDLANDS,2025-06-01,Sandwell Steelers,Northants Knights,14,14,,,,,FALSE,day,,15:30,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,SFC 1 EAST,2025-06-01,Essex Tridents,Kent Exiles,14,14,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,SFC 1 EAST,2025-06-01,Colchester Gladiators,London Olympians,0,0,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,SFC 1 CENTRAL,2025-06-01,Berkshire Renegades,Portsmouth Dreadnoughts,0,44,,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,SFC 1 CENTRAL,2025-06-01,London Blitz B,Sussex Thunder,26,18,Haywards Heath Rugby Club,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,SFC 1 WEST,2025-06-01,Solent Thrashers,Bristol Apache,17,15,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,NFC 2 NORTH,2025-06-01,Gateshead Senators,Wakefield District Raiders,43,6,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BAFA National Leagues,2025,NFC 2 MIDLANDS,2025-06-01,Lincolnshire Bombers,Leicester Panthers,0,50,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
