competition,year,phase,date,away_team,home_team,away_score,home_score,venue,notes,away_coach,home_coach,is_double_header,date_precision,date_display,time,status,confidence_level,is_playoff,is_title_game,final_type,title_name,playoff_round,parent_phase
BUAFL,2023,National Trophy,2024-02-24,Edinburgh Predators,Leeds Gryphons,0,34,West Park Leeds RUFC,,,,FALSE,day,,15:30,completed,high,TRUE,FALSE,,,Last 16,
BUAFL,2023,Northern Conference Cup,2024-02-25,Sheffield Sabres,Nottingham Green,14,21,3G,,,,FALSE,day,,10:00,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2023,Northern Conference Cup,2024-02-25,Edge Hill Vikings,Northumbria Mustangs,6,48,Coach Lane Sports Centre,,,,FALSE,day,,12:00,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2023,National Trophy,2024-02-25,Warwick Wolves,Glasgow Tigers,14,7,Clydebank Community Sports Hub,,,,FALSE,day,,12:00,completed,high,TRUE,FALSE,,,Last 16,
BUAFL,2023,National Trophy,2024-02-25,Bournemouth University Bobcats,UEA Pirates,15,0,UEA Colney Lane Playing Fields,,,,FALSE,day,,12:00,completed,high,TRUE,FALSE,,,Last 16,
BUAFL,2023,Northern Conference Cup,2024-02-25,Derby Braves,Lancaster Bombers,25,0,Rugby Pitch 3,,,,FALSE,day,,13:00,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2023,National Championship,2024-02-25,Durham Saints,SGS Pride,27,6,SGS WISE Campus,,,,FALSE,day,,13:00,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2023,National Trophy,2024-02-25,Sheffield Hallam Warriors,Nottingham Trent Renegades,0,35,Clifton Sports Hub Grass Pitch 5,,,,FALSE,day,,13:00,completed,high,TRUE,FALSE,,,Last 16,
BUAFL,2023,National Trophy,2024-02-25,Brunel Burners,Hertfordshire Hurricanes,43,0,Site 5,,,,FALSE,day,,13:00,completed,high,TRUE,FALSE,,,Last 16,
BUAFL,2023,National Championship,2024-02-25,Portsmouth Destroyers,Nottingham Gold,0,43,3G,,,,FALSE,day,,13:30,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2023,Southern Conference Cup,2024-02-25,Surrey Stingers,Brighton Panthers,6,16,Falmer STP,,,,FALSE,day,,13:30,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2023,Southern Conference Cup,2024-02-25,Tarannau Aberystwyth,UCL Emperors,0,57,University Of Greenwich,,,,FALSE,day,,13:30,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2023,National Trophy,2024-02-25,KCL Regents,Exeter Demons,0,75,Rubber Crumb 4G Pitch,,,,FALSE,day,,13:45,completed,high,TRUE,FALSE,,,Last 16,
BUAFL,2023,Northern Conference Cup,2024-02-25,Lincoln Colonials,UCLan Rams,0,28,3G Pitch UCLan Sports Arena,,,,FALSE,day,,14:00,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2023,Southern Conference Cup,2024-02-25,Imperial Immortals,Sussex Saxons,22,12,3G- Falmer Sports Complex,,,,FALSE,day,,14:00,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2023,National Trophy,2024-02-25,Oxford Lancers,Kent Falcons,27,6,Parkwood 3GX,,,,FALSE,day,,14:15,completed,high,TRUE,FALSE,,,Last 16,
BUAFL,2023,National Championship,2024-02-25,Birmingham Lions,Leeds Beckett Carnegie,0,12,West Park Rugby Club,,,,FALSE,day,,15:00,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2023,National Trophy,2024-02-25,Stirling Clansmen,Manchester Tyrants,8,20,Armitage Sports Centre - Outdoor,,,,FALSE,day,,15:00,completed,high,TRUE,FALSE,,,Last 16,
BUAFL,2023,Southern Conference Cup,2024-02-25,Swansea Titans,Gloucestershire Gladiators,12,0,Rugby 3G,,,,FALSE,day,,15:30,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2023,National Championship,2024-02-25,Loughborough Students,UWE Bullets,0,52,Hillside Gardens,,,,FALSE,day,,17:00,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2023,National Trophy,2024-03-03,Leeds Gryphons,Nottingham Trent Renegades,22,32,Clifton Sports Hub Grass Pitch 5,,,,FALSE,day,,13:00,completed,high,TRUE,FALSE,,,Quarter Finals,
