competition,year,phase,date,away_team,home_team,away_score,home_score,venue,notes,away_coach,home_coach,is_double_header,date_precision,date_display,time,status,confidence_level,is_playoff,is_title_game,final_type,title_name,playoff_round,parent_phase
BUAFL,2018,1A South,2018-11-02,Sussex Saxons,Brunel Burners,0,21,,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2018,2A South West,2018-11-02,Bath Spa Bulldogs,Bristol Barracuda,0,38,,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2018,1A South,2018-11-02,Brunel Burners,Sussex Saxons,21,0,,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2018,2A South East,2018-11-02,Greenwich Mariners,Anglia Ruskin Phantoms,0,7,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A South East,2018-11-02,Cambridge Pythons,Imperial Immortals,0,20,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A South,2018-11-02,Surrey Stingers,Kingston Cougars,18,32,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,2A Borders,2018-11-02,UWS Pyros,Lancaster Bombers,1,0,,,,,false,day,,13:00,awarded,high,false,false,,,,
BUAFL,2018,Premier North,2018-11-02,Stirling Clansmen,Loughborough Students,35,0,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A North,2018-11-02,Glasgow Tigers,Northumbria Mustangs,18,22,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A Midlands,2018-11-02,Nottingham Gold,Nottingham Trent Renegades,21,6,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,2A South West,2018-11-02,Gloucestershire Gladiators,Oxford Brookes University,6,13,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A Midlands,2018-11-02,Warwick Wolves,Staffordshire Stallions,0,2,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,Premier South,2018-11-02,Hertfordshire Hurricanes,Swansea Titans,36,32,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,2A Borders,2018-11-02,Edinburgh Predators,Teesside Cougars,20,30,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,Premier South,2018-11-02,Birmingham Lions,Bath Killer Bees,42,0,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,Premier North,2018-11-02,Durham Saints,Derby Braves,21,6,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,2A South East,2018-11-02,Essex Blades,UEL Phoenix,18,7,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A South West,2018-11-02,Southampton Stags,Exeter Demons,15,24,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A Yorkshire,2018-11-02,Leeds Gryphons,Sheffield Sabres,14,36,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,2A South West,2018-11-02,Bournemouth University Bobcats,Southampton Stags,20,27,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A South West,2018-11-02,Cardiff Cobras,Plymouth Blitz,8,32,,,,,false,day,,13:30,completed,high,false,false,,,,
BUAFL,2018,2A Midlands,2018-11-02,Huddersfield Hawks,Worcester Royals,14,13,,,,,false,day,,13:30,completed,high,false,false,,,,
BUAFL,2018,2A North,2018-11-02,Bangor MudDogs,Bradford Bears,28,6,,,,,false,day,,14:00,completed,high,false,false,,,,
BUAFL,2018,2A North,2018-11-02,Tarannau Aberystwyth,Manchester Tyrants,0,50,,,,,false,day,,14:00,completed,high,false,false,,,,
BUAFL,2018,1A North,2018-11-02,Hull Sharks,Sunderland Spartans,14,8,,,,,false,day,,14:00,completed,high,false,false,,,,
BUAFL,2018,2A South,2018-11-02,Royal Holloway Bears,BNU Buccaneers,1,0,,,,,false,day,,14:30,awarded,high,false,false,,,,
BUAFL,2018,2A North,2018-11-02,Chester Legion,Keele Crusaders,0,20,,,,,false,day,,15:00,completed,high,false,false,,,,
BUAFL,2018,1A Yorkshire,2018-11-02,UCLan Rams,Sheffield Hallam Warriors,28,7,,,,,false,day,,15:00,completed,high,false,false,,,,
BUAFL,2018,1A South East,2018-11-02,Canterbury CC Chargers,Kent Falcons,0,20,,,,,false,day,,17:00,completed,high,false,false,,,,
BUAFL,2018,1A North,2018-11-02,Northumbria Mustangs,Glasgow Tigers,22,18,,,,,false,day,,,completed,high,false,false,,,,
BUAFL,2018,National Championship,2018-11-03,Portsmouth Destroyers,Durham Saints,0,1,,,,,false,day,,09:00,awarded,high,true,false,,,,
BUAFL,2018,National Championship,2018-11-03,Swansea Titans,Stirling Clansmen,14,40,,,,,false,day,,12:00,completed,high,true,false,,,,
BUAFL,2018,National Trophy,2018-11-03,Sheffield Sabres,Edinburgh Napier Knights,0,0,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,National Trophy,2018-11-03,UWE Bullets,Kingston Cougars,26,22,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,National Trophy,2018-11-03,Cardiff Cobras,Kingston Cougars,0,0,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,South Conference Cup,2018-11-03,UEL Phoenix,Oxford Brookes University,0,39,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,National Trophy,2018-11-03,Nottingham Trent Renegades,Nottingham Gold,13,29,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,North Conference Cup,2018-11-03,Teesside Cougars,Newcastle Raiders,0,42,,,,,false,day,,14:00,completed,high,false,false,,,,
BUAFL,2018,National Championship,2018-11-03,Leeds Beckett Carnegie,Hertfordshire Hurricanes,34,19,,,,,false,day,,14:00,completed,high,true,false,,,,
BUAFL,2018,National Trophy,2018-11-03,UEA Pirates,Kent Falcons,6,7,,,,,false,day,,14:00,completed,high,false,false,,,,
BUAFL,2018,North Conference Cup,2018-11-03,Edinburgh Predators,Manchester Tyrants,0,15,,,,,false,day,,14:00,completed,high,false,false,,,,
BUAFL,2018,North Conference Cup,2018-11-03,Coventry University Jets,Liverpool Raptors,54,19,,,,,false,day,,14:30,completed,high,false,false,,,,
BUAFL,2018,South Conference Cup,2018-11-03,KCL Regents,QMBL Vipers,40,12,,,,,false,day,,,completed,high,false,false,,,,
BUAFL,2018,1A South East,2018-11-11,UEA Pirates,Imperial Immortals,48,0,,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2018,2A Midlands,2018-11-11,Chester Legion,Keele Crusaders,0,3,,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2018,1A Midlands,2018-11-11,Warwick Wolves,Loughborough Students,9,34,,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2018,Premier North,2018-11-11,Leeds Beckett Carnegie,Nottingham Gold,8,9,,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2018,2A Borders,2018-11-11,HWU Wolverines,UWS Pyros,49,10,,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2018,2A North,2018-11-11,Edge Hill Vikings,Bangor MudDogs,7,6,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A South,2018-11-11,Brighton Panthers,Brunel Burners,3,40,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A North,2018-11-11,Hull Sharks,Edinburgh Napier Knights,0,15,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A South,2018-11-11,Surrey Stingers,Kingston Cougars,9,12,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A Midlands,2018-11-11,Coventry University Jets,Nottingham Trent Renegades,26,28,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,2A South West,2018-11-11,Bath Spa Bulldogs,Oxford Brookes University,0,53,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A South West,2018-11-11,Exeter Demons,Bath Killer Bees,9,0,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,2A South East,2018-11-11,Essex Blades,Cambridge Pythons,21,6,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A North,2018-11-11,Northumbria Mustangs,Glasgow Tigers,48,6,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,2A Midlands,2018-11-11,DMU Lions,Huddersfield Hawks,8,12,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,2A South West,2018-11-11,Oxford Lancers,Worcester Royals,27,34,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,2A South,2018-11-11,Greenwich Mariners,BNU Buccaneers,40,0,,,,,false,day,,14:00,completed,high,false,false,,,,
BUAFL,2018,1A South East,2018-11-11,Kent Falcons,Canterbury CC Chargers,21,12,,,,,false,day,,15:00,completed,high,false,false,,,,
BUAFL,2018,1A South West,2018-11-11,Plymouth Blitz,Southampton Stags,12,65,,,,,false,day,,,completed,high,false,false,,,,
BUAFL,2018,1A Yorkshire & Lancashire,2018-11-17,Liverpool Raptors,UCLan Rams,43,46,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,2A South West,2018-11-18,Worcester Royals,Bath Spa Bulldogs,77,0,,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2018,2A South,2018-11-18,Sussex Saxons,KCL Regents,11,6,,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2018,2A Borders,2018-11-18,York Centurions,UWS Pyros,18,2,,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2018,2A Midlands,2018-11-18,Manchester MPs,Staffordshire Stallions,13,12,,,,,false,day,,12:30,completed,high,false,false,,,,
BUAFL,2018,2A North,2018-11-18,Bradford Bears,Tarannau Aberystwyth,12,3,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A Midlands,2018-11-18,Leicester Longhorns,Coventry University Jets,14,25,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,Premier North,2018-11-18,Derby Braves,Durham Saints,0,43,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,2A North,2018-11-18,Leeds Gryphons,Lancaster Bombers,48,0,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A South East,2018-11-18,Canterbury CC Chargers,QMBL Vipers,0,9,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A South,2018-11-18,Brunel Burners,Brighton Panthers,6,0,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,2A South West,2018-11-18,Oxford Lancers,Bristol Barracuda,31,35,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,2A South East,2018-11-18,UEL Phoenix,Cambridge Pythons,8,26,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,2A South West,2018-11-18,Southampton Stags,Gloucestershire Gladiators,21,6,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A South West,2018-11-18,Cardiff Cobras,Southampton Stags,29,31,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,2A South,2018-11-18,UCL Emperors,Chichester Spitfires,6,12,,,,,false,day,,13:15,completed,high,false,false,,,,
BUAFL,2018,2A Midlands,2018-11-18,Chester Legion,Lincoln Colonials,0,39,,,,,false,day,,13:30,completed,high,false,false,,,,
BUAFL,2018,2A Borders,2018-11-18,HWU Wolverines,YSJ Jaguars,16,8,,,,,false,day,,13:30,completed,high,false,false,,,,
BUAFL,2018,1A North,2018-11-18,Edinburgh Napier Knights,Northumbria Mustangs,6,9,,,,,false,day,,14:00,completed,high,false,false,,,,
BUAFL,2018,Premier South,2018-11-18,UWE Bullets,Hertfordshire Hurricanes,20,14,,,,,false,day,,14:00,completed,high,false,false,,,,
BUAFL,2018,2A North,2018-11-18,Bangor MudDogs,Liverpool Raptors,0,41,,,,,false,day,,14:00,completed,high,false,false,,,,
BUAFL,2018,1A Yorkshire & Lancashire,2018-11-18,Sheffield Sabres,Manchester Tyrants,46,25,,,,,false,day,,14:00,completed,high,false,false,,,,
BUAFL,2018,2A Borders,2018-11-18,Edinburgh Predators,Sunderland Spartans,33,6,,,,,false,day,,14:00,completed,high,false,false,,,,
BUAFL,2018,Premier North,2018-11-24,Derby Braves,Nottingham Gold,0,43,,,,,false,day,,14:00,completed,high,false,false,,,,
BUAFL,2018,Premier South,2018-11-24,Portsmouth Destroyers,UWE Bullets,0,48,,,,,false,day,,15:00,completed,high,false,false,,,,
BUAFL,2018,Premier South,2018-11-24,Swansea Titans,Birmingham Lions,20,16,,,,,false,day,,16:30,completed,high,false,false,,,,
BUAFL,2018,1A South,2018-11-25,Reading Knights,Surrey Stingers,21,2,,,,,false,day,,11:00,completed,high,false,false,,,,
BUAFL,2018,2A South East,2018-11-25,Cambridge Pythons,Anglia Ruskin Phantoms,35,0,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A South West,2018-11-25,Bath Killer Bees,Cardiff Cobras,34,28,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A Midlands,2018-11-25,Loughborough Students,Coventry University Jets,0,8,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,Premier North,2018-11-25,Stirling Clansmen,Durham Saints,9,6,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A Midlands,2018-11-25,Warwick Wolves,Nottingham Trent Renegades,0,20,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,2A South West,2018-11-25,Bournemouth University Bobcats,Oxford Lancers,24,6,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A South East,2018-11-25,Imperial Immortals,QMBL Vipers,14,24,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A South,2018-11-25,Kingston Cougars,Brighton Panthers,2,12,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,2A South West,2018-11-25,Oxford Brookes University,Bristol Barracuda,14,32,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,2A South East,2018-11-25,UEL Phoenix,Essex Blades,0,42,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,2A Midlands,2018-11-25,Staffordshire Stallions,Huddersfield Hawks,36,0,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A North,2018-11-25,Edinburgh Napier Knights,Hull Sharks,32,0,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A Yorkshire & Lancashire,2018-11-25,Liverpool Raptors,Sheffield Sabres,6,26,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A South West,2018-11-25,Exeter Demons,Southampton Stags,19,31,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,2A South,2018-11-25,Chichester Spitfires,Sussex Saxons,2,15,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,2A South West,2018-11-25,Gloucestershire Gladiators,Worcester Royals,6,34,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,2A South,2018-11-25,City Wolfpack,Greenwich Mariners,35,22,,,,,false,day,,13:30,completed,high,false,false,,,,
BUAFL,2018,2A South,2018-11-25,KCL Regents,BNU Buccaneers,1,0,,,,,false,day,,14:00,awarded,high,false,false,,,,
BUAFL,2018,2A Borders,2018-11-25,UWS Pyros,Edinburgh Predators,0,1,,,,,false,day,,14:00,awarded,high,false,false,,,,
BUAFL,2018,1A Yorkshire & Lancashire,2018-11-25,Sheffield Hallam Warriors,Manchester Tyrants,46,6,,,,,false,day,,14:00,completed,high,false,false,,,,
BUAFL,2018,2A Borders,2018-11-25,YSJ Jaguars,York Centurions,7,18,,,,,false,day,,14:00,completed,high,false,false,,,,
BUAFL,2018,1A North,2018-11-25,Glasgow Tigers,Northumbria Mustangs,0,18,,,,,false,day,,14:30,completed,high,false,false,,,,
BUAFL,2018,1A South East,2018-11-25,UEA Pirates,Kent Falcons,0,14,,,,,false,day,,15:00,completed,high,false,false,,,,
BUAFL,2018,2A Midlands,2018-11-25,Keele Crusaders,Manchester MPs,6,14,,,,,false,day,,17:00,completed,high,false,false,,,,
BUAFL,2018,North Conference Cup,2018-12-05,Newcastle Raiders,Coventry University Jets,38,40,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A South,2018-12-16,Reading Knights,Brunel Burners,0,24,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A South West,2018-12-16,Bath Killer Bees,Exeter Demons,26,34,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,2A South West,2019-01-20,Oxford Lancers,Southampton Stags,0,7,,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2018,1A South West,2019-01-20,Exeter Demons,Cardiff Cobras,12,28,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,2A Borders,2019-01-20,YSJ Jaguars,Edinburgh Predators,0,18,,,,,false,day,,14:00,completed,high,false,false,,,,
BUAFL,2018,2A South,2019-01-20,KCL Regents,City Wolfpack,28,0,,,,,false,day,,14:15,completed,high,false,false,,,,
BUAFL,2018,2A South,2019-01-20,BNU Buccaneers,Chichester Spitfires,0,1,,,,,false,day,,,awarded,high,false,false,,,,
BUAFL,2018,1A South,2019-01-26,Brighton Panthers,Reading Knights,14,8,,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2018,2A South West,2019-01-27,Oxford Lancers,Bath Spa Bulldogs,22,0,,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2018,Premier North,2019-01-27,Durham Saints,Nottingham Gold,0,26,,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2018,Premier North,2019-01-27,Derby Braves,Stirling Clansmen,0,35,,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2018,2A Borders,2019-01-27,UWS Pyros,YSJ Jaguars,0,30,,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2018,2A South West,2019-01-27,Bristol Barracuda,Bournemouth University Bobcats,0,13,,,,,false,day,,12:30,completed,high,false,false,,,,
BUAFL,2018,2A Midlands,2019-01-27,Chester Legion,Staffordshire Stallions,0,44,,,,,false,day,,12:30,completed,high,false,false,,,,
BUAFL,2018,2A North,2019-01-27,Bangor MudDogs,Tarannau Aberystwyth,13,0,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A Midlands,2019-01-27,Warwick Wolves,Coventry University Jets,0,28,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A North,2019-01-27,Glasgow Tigers,Newcastle Raiders,0,24,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A South East,2019-01-27,Kent Falcons,QMBL Vipers,16,40,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,2A South East,2019-01-27,Cambridge Pythons,Essex Blades,0,25,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,Premier South,2019-01-27,Hertfordshire Hurricanes,UWE Bullets,12,32,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,2A Borders,2019-01-27,Edinburgh Predators,York Centurions,10,0,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,2A South,2019-01-27,Greenwich Mariners,Chichester Spitfires,0,12,,,,,false,day,,13:15,completed,high,false,false,,,,
BUAFL,2018,2A South,2019-01-27,BNU Buccaneers,UCL Emperors,0,1,,,,,false,day,,13:30,awarded,high,false,false,,,,
BUAFL,2018,2A Midlands,2019-01-27,Manchester MPs,DMU Lions,8,9,,,,,false,day,,14:00,completed,high,false,false,,,,
BUAFL,2018,1A Yorkshire & Lancashire,2019-01-27,Liverpool Raptors,Manchester Tyrants,15,23,,,,,false,day,,14:00,completed,high,false,false,,,,
BUAFL,2018,2A Borders,2019-01-27,HWU Wolverines,Sunderland Spartans,8,16,,,,,false,day,,14:00,completed,high,false,false,,,,
BUAFL,2018,2A South,2019-01-27,City Wolfpack,Royal Holloway Bears,6,34,,,,,false,day,,15:00,completed,high,false,false,,,,
BUAFL,2018,1A South,2019-01-27,Surrey Stingers,Brunel Burners,0,18,,,,,false,day,,,completed,high,false,false,,,,
BUAFL,2018,1A South West,2019-01-27,Exeter Demons,Plymouth Blitz,26,8,,,,,false,day,,,completed,high,false,false,,,,
BUAFL,2018,Premier South,2019-02-02,UWE Bullets,Portsmouth Destroyers,18,8,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,Premier North,2019-02-14,Leeds Beckett Carnegie,Durham Saints,9,10,,,,,false,day,,19:00,completed,high,false,false,,,,
BUAFL,2018,Premier South,2019-02-16,Swansea Titans,UWE Bullets,6,32,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,Premier South,2019-02-16,Portsmouth Destroyers,Birmingham Lions,18,45,,,,,false,day,,16:30,completed,high,false,false,,,,
BUAFL,2018,2A South East,2019-02-17,Essex Blades,UEL Phoenix,26,6,,,,,false,day,,11:00,completed,high,false,false,,,,
BUAFL,2018,2A South West,2019-02-17,Southampton Stags,Bath Spa Bulldogs,45,0,,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2018,2A Midlands,2019-02-17,Lincoln Colonials,DMU Lions,12,30,,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2018,1A South East,2019-02-17,Canterbury CC Chargers,Imperial Immortals,0,40,,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2018,2A Midlands,2019-02-17,Huddersfield Hawks,Keele Crusaders,12,14,,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2018,2A South,2019-02-17,Chichester Spitfires,KCL Regents,2,14,,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2018,1A Midlands,2019-02-17,Leicester Longhorns,Loughborough Students,0,8,,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2018,1A South,2019-02-17,Kingston Cougars,Reading Knights,12,6,,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2018,2A Midlands,2019-02-17,Manchester MPs,Chester Legion,30,14,,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2018,Premier North,2019-02-17,Stirling Clansmen,Nottingham Gold,7,27,,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2018,2A Borders,2019-02-17,Teesside Cougars,UWS Pyros,42,0,,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2018,2A North,2019-02-17,Edge Hill Vikings,Tarannau Aberystwyth,43,0,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,2A Borders,2019-02-17,York Centurions,HWU Wolverines,6,7,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,2A South West,2019-02-17,Gloucestershire Gladiators,Oxford Lancers,14,37,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A South,2019-02-17,Surrey Stingers,Brighton Panthers,19,12,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,2A South East,2019-02-17,Anglia Ruskin Phantoms,Cambridge Pythons,0,25,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,Premier North,2019-02-17,Leeds Beckett Carnegie,Derby Braves,15,13,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A South East,2019-02-17,Kent Falcons,UEA Pirates,0,6,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A South West,2019-02-17,Cardiff Cobras,Exeter Demons,13,24,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A North,2019-02-17,Hull Sharks,Glasgow Tigers,14,13,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,2A South,2019-02-17,City Wolfpack,Sussex Saxons,6,50,,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2018,1A Midlands,2019-02-17,Coventry University Jets,Warwick Wolves,34,21,,,,,false,day,,13:00,completed,high,false,false,,,,
