competition,year,phase,date,away_team,home_team,away_score,home_score,venue,notes,away_coach,home_coach,is_double_header,date_precision,date_display,time,status,confidence_level,is_playoff,is_title_game,final_type,title_name,playoff_round,parent_phase
BUAFL,2019,Division 1 Yorkshire,2019-11-02,Sheffield Sabres,Leeds Gryphons,19,43,West Park Leeds RUFC,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BUAFL,2019,Division 2 South Eastern,2019-11-02,City Wolfpack,Canterbury CC Chargers,2,17,Simon Langon School For Boys,,,,FALSE,day,,15:00,completed,high,FALSE,FALSE,,,,
BUAFL,2019,Division 1 Midlands,2019-11-03,Derby Braves,Loughborough Students,30,9,Holywell Rubber Crumb,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2019,Division 1 South Western,2019-11-03,Bath Killer Bees,Southampton Stags,0,26,Wide Lane Sports Grounds,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2019,Division 2 Northern,2019-11-03,Lancaster Bombers,Edge Hill Vikings,6,20,Edge Hill Sports Centre,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2019,Division 2 South Eastern,2019-11-03,UEL Phoenix,KCL Regents,0,36,University Of Greenwich,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2019,Division 2 Midlands,2019-11-03,Leicester Longhorns,Chester Legion,18,12,University of Chester,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2019,Division 2 South Western,2019-11-03,Solent Redhawks,UWE Bullets 2s,33,0,Hillside Gardens,,,,FALSE,day,,12:30,completed,high,FALSE,FALSE,,,,
BUAFL,2019,Division 2 South Western,2019-11-03,Bath Spa Bulldogs,Bournemouth University Bobcats,0,47,Bournemouth University Sports Campus,,,,FALSE,day,,12:30,completed,high,FALSE,FALSE,,,,
BUAFL,2019,Division 2 South Western,2019-11-03,Plymouth Blitz,Bristol Barracuda,11,38,3G,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2019,Division 2 Borders,2019-11-03,HWU Wolverines,Glasgow Tigers,12,17,Garscube Sports Complex,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2019,Premier North,2019-11-03,Stirling Clansmen,Nottingham Gold,13,6,3G,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2019,Division 1 Midlands,2019-11-03,Nottingham Trent Renegades,Warwick Wolves,7,11,American Football Pitch - Cryfield Pavilion,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2019,Division 1 Southern,2019-11-03,Brighton Panthers,Royal Holloway Bears,8,32,Royal Holloway Grass Pitches - Eastfields,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2019,Division 2 Borders,2019-11-03,UWS Pyros,YSJ Jaguars,20,42,YSJ Haxby Road (GRASS),,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2019,Division 2 Midlands,2019-11-03,Huddersfield Hawks,Staffordshire Stallions,6,50,Sir Stanley Matthews Sports Centre - Playing fields,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2019,Division 2 Southern,2019-11-03,Winchester Silverbacks,Kingston Cougars,0,32,Tolworth Court Sports Ground,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2019,Division 1 Northern,2019-11-03,Hull Sharks,Northumbria Mustangs,14,6,Druid Park,,,,FALSE,day,,13:30,completed,high,FALSE,FALSE,,,,
