competition,year,phase,date,away_team,home_team,away_score,home_score,venue,notes,away_coach,home_coach,is_double_header,date_precision,date_display,time,status,confidence_level,is_playoff,is_title_game,final_type,title_name,playoff_round,parent_phase
BUAFL,2023,Premier South,2023-10-22,SGS Pride,Cardiff Cobras,43,6,Cardiff University Sports Fields (3G),,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2023,Premier South,2023-10-22,Birmingham Lions,Portsmouth Destroyers,14,17,3G - Langstone Pitches,,,,false,day,,14:00,completed,high,false,false,,,,
BUAFL,2023,Premier North,2023-10-22,Nottingham Gold,Newcastle Raiders,53,0,Cochrane Park 3G Etherstone Avenue NE7 7JX,,,,false,day,,16:00,completed,high,false,false,,,,
BUAFL,2023,Division 1 Northern,2023-10-29,Hull Sharks,MMU Eagles,20,26,Platt Lane Sports Complex,,,,false,day,,10:00,completed,high,false,false,,,,
BUAFL,2023,Premier South,2023-10-29,Portsmouth Destroyers,SGS Pride,0,48,SGS WISE Campus,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2023,Premier North,2023-10-29,Newcastle Raiders,Loughborough Students,11,46,Holywell Rubber Crumb,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2023,Division 1 Midlands,2023-10-29,Warwick Wolves,Coventry University Jets,48,0,Cryfield Sports Pavilion,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2023,Division 1 Scottish,2023-10-29,Edinburgh Predators,Glasgow Tigers,6,14,Greenfield Football Centre,,,,false,day,,12:30,completed,high,false,false,,,,
BUAFL,2023,Division 1 Midlands,2023-10-29,Leicester Longhorns,Nottingham Trent Renegades,8,34,Clifton Sports Hub Grass Pitch 5,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2023,Division 1 Southern,2023-10-29,Royal Holloway Bears,Brunel Burners,6,48,Site 5,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2023,Division 1 South Eastern,2023-10-29,KCL Regents,QMBL Vipers,0,0,Chislehurst Sports Ground,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2023,Division 2 Southern,2023-10-29,Chichester Spitfires,Brighton Panthers,6,38,Falmer STP,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2023,Division 2 South Eastern,2023-10-29,Greenwich Mariners,City Wolfpack,0,7,East London Rugby Club,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2023,Division 2 Northern B,2023-10-29,Sunderland Spartans,York Centurions,14,33,University of York,,,,false,day,,13:30,completed,high,false,false,,,,
