competition,year,phase,date,away_team,home_team,away_score,home_score,venue,notes,away_coach,home_coach,is_double_header,date_precision,date_display,time,status,confidence_level,is_playoff,is_title_game,final_type,title_name,playoff_round,parent_phase
BUAFL,2015,Division 2 Northern,2015-10-31,Leeds Gryphons,York Centurions,16,30,,Teams already played each other once that season,,,FALSE,day,,13:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2015,Division 1 Midlands,2015-11-15,Newcastle Raiders,Glasgow Tigers,0,14,,"[Anomaly] HomePrimary=Scottish/Northern 1A, AwayPrimary=Scottish/Northern 1A",,,FALSE,day,,12:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2015,Division 1 Midlands,2015-11-15,DMU Lions,Northampton Nemesis,0,7,,"[Anomaly] HomePrimary=Midlands 2A, AwayPrimary=Midlands 2A",,,FALSE,day,,13:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2015,Division 1 Midlands,2015-11-22,Liverpool Raptors,Bangor MudDogs,8,20,,"[Anomaly] HomePrimary=Northern 2A, AwayPrimary=Northern 2A",,,FALSE,day,,13:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2015,Division 1 Midlands,2015-11-29,DMU Lions,Coventry University Jets,0,21,,"[Anomaly] HomePrimary=Midlands 2A, AwayPrimary=Midlands 2A",,,FALSE,day,,13:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2015,Division 1 Midlands,2015-12-13,Liverpool Raptors,Liverpool Raptors,0,36,,"[Anomaly] HomePrimary=Northern 2A, AwayPrimary=Northern 2A",,,FALSE,day,,13:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2015,Division 1 Midlands,2016-01-24,Leicester Longhorns,Coventry University Jets,6,7,,"[Anomaly] HomePrimary=Midlands 2A, AwayPrimary=Midlands 2A",,,FALSE,day,,13:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2015,Division 1 Midlands,2016-02-06,Bath Killer Bees,Birmingham Lions,8,41,,"[Anomaly] HomePrimary=Premier South, AwayPrimary=Premier South",,,FALSE,day,,13:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2015,Division 1 Midlands,2016-02-14,Edge Hill Vikings,Keele Crusaders,17,6,,"[Anomaly] HomePrimary=Northern 2A, AwayPrimary=Northern 2A",,,FALSE,day,,12:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2015,Division 1 Midlands,2016-02-14,Northampton Nemesis,Coventry University Jets,6,32,,"[Anomaly] HomePrimary=Midlands 2A, AwayPrimary=Midlands 2A",,,FALSE,day,,13:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2015,Division 1 Midlands,2016-02-21,Liverpool Raptors,Edge Hill Vikings,0,0,,"[Anomaly] HomePrimary=Northern 2A, AwayPrimary=Northern 2A",,,FALSE,day,,11:30,anomaly,high,FALSE,FALSE,,,,
BUAFL,2015,Division 1 South Western,,Exeter Demons,Solent Redhawks,26,0,,"[Anomaly] HomePrimary=South 1A, AwayPrimary=Western 1A",,,FALSE,day,,12:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2015,Division 2 Northern,,MMU Eagles,Northampton Nemesis,12,6,,"[Anomaly] HomePrimary=Midlands 2A, AwayPrimary=Northern 2A",,,FALSE,day,,12:30,anomaly,high,FALSE,FALSE,,,,
BUAFL,2015,Division 2 Midlands,,DMU Lions,Huddersfield Hawks,6,34,,"[Anomaly] HomePrimary=Yorkshire 1A, AwayPrimary=Midlands 2A",,,FALSE,day,,14:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2015,Division 2 South Western,,Bristol Barracuda,Oxford Brookes University,33,8,,"[Anomaly] HomePrimary=South East 2A, AwayPrimary=Western 2A",,,FALSE,day,,13:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2015,Premier North,,Sheffield Hallam Warriors,Manchester Tyrants,28,2,,"[Anomaly] HomePrimary=Northern 2A, AwayPrimary=Premier North",,,FALSE,day,,14:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2015,Division 1 Scottish/Northern,,HWU Wolverines,Lancaster Bombers,24,12,,"[Anomaly] HomePrimary=Scottish/Northern 1A, AwayPrimary=Scottish/Northern 2A",,,FALSE,day,,13:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2015,Division 1 Southern,,Portsmouth Destroyers,Sussex Saxons,17,6,,"[Anomaly] HomePrimary=South East 1A, AwayPrimary=South 2A",,,FALSE,day,,12:30,anomaly,high,FALSE,FALSE,,,,
BUAFL,2015,Division 2 Southern,,UCL Emperors,KCL Regents,12,0,,"[Anomaly] HomePrimary=South 1A, AwayPrimary=South 2A",,,FALSE,day,,12:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2015,Division 2 South Eastern,,Westminster Dragons,Essex Blades,0,1,,"[Anomaly] HomePrimary=South East 2A, AwayPrimary=London 2A",,,FALSE,day,,13:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2015,Division 1 Midlands,,Glasgow Tigers,Sunderland Spartans,6,2,,"[Anomaly] HomePrimary=Scottish/Northern 1A, AwayPrimary=Scottish/Northern 1A",,,FALSE,day,,13:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2015,Division 1 South Western,,UWE Bullets,Solent Redhawks,0,45,,"[Anomaly] HomePrimary=South 1A, AwayPrimary=Western 1A",,,FALSE,day,,,anomaly,high,FALSE,FALSE,,,,
BUAFL,2015,Division 2 Northern,,MMU Eagles,Coventry University Jets,12,31,,"[Anomaly] HomePrimary=Midlands 2A, AwayPrimary=Northern 2A",,,FALSE,day,,13:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2015,Premier North,,Leeds Beckett Carnegie,Sheffield Hallam Warriors,0,23,,"[Anomaly] HomePrimary=Premier North, AwayPrimary=Yorkshire 1A",,,FALSE,day,,15:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2015,Division 1 Southern,,Surrey Stingers,Sussex Saxons,35,28,,"[Anomaly] HomePrimary=South East 1A, AwayPrimary=South 1A",,,FALSE,day,,11:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2015,Division 1 South Eastern,,Royal Holloway Bears,UEA Pirates,6,26,,"[Anomaly] HomePrimary=South East 1A, AwayPrimary=South 1A",,,FALSE,day,,13:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2015,Division 1 South Eastern,,Imperial Immortals,Kent Falcons,16,22,,"[Anomaly] HomePrimary=South East 1A, AwayPrimary=Premier South",,,FALSE,day,,,anomaly,high,FALSE,FALSE,,,,
BUAFL,2015,Division 1 Yorkshire,,UCLan Rams,Manchester Tyrants,20,0,,"[Anomaly] HomePrimary=Northern 2A, AwayPrimary=Yorkshire 1A",,,FALSE,day,,14:00,anomaly,high,FALSE,FALSE,,,,
