competition,year,phase,date,away_team,home_team,away_score,home_score,venue,notes,away_coach,home_coach,is_double_header,date_precision,date_display,time,status,confidence_level,is_playoff,is_title_game,final_type,title_name,playoff_round,parent_phase
BUAFL,2019,Southern Conference Cup,2020-03-01,UCL Emperors,Anglia Ruskin Siege,14,10,,,,,FALSE,day,,10:30,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2019,National Trophy,2020-03-01,Portsmouth Destroyers,Southampton Stags,12,28,,,,,FALSE,day,,12:00,completed,high,TRUE,FALSE,,,Last 16,
BUAFL,2019,Southern Conference Cup,2020-03-01,Solent Redhawks,Sussex Saxons,40,6,Falmer Sports Complex,,,,FALSE,day,,13:00,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2019,National Championship,2020-03-01,Swansea Titans,Stirling Clansmen,8,24,,,,,FALSE,day,,13:00,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2019,National Championship,2020-03-01,UEA Pirates,Durham Saints,0,33,Sports and Wellbeing Park(Maiden Castle),,,,FALSE,day,,13:00,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2019,Northern Conference Cup,2020-03-01,Liverpool Raptors,Leicester Longhorns,25,6,,,,,FALSE,day,,13:00,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2019,National Trophy,2020-03-01,Warwick Wolves,Derby Braves,9,37,,,,,FALSE,day,,13:00,completed,high,TRUE,FALSE,,,Last 16,
BUAFL,2019,National Trophy,2020-03-01,Essex Blades,Royal Holloway Bears,0,1,,,,,FALSE,day,,,awarded,high,TRUE,FALSE,,,Last 16,
BUAFL,2019,National Championship,2020-03-01,Leeds Beckett Carnegie,UWE Bullets,0,60,,,,,FALSE,day,,13:30,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2019,Southern Conference Cup,2020-03-01,Bournemouth University Bobcats,Cambridge Pythons,13,12,,,,,FALSE,day,,13:30,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2019,National Championship,2020-03-01,Nottingham Gold,Birmingham Lions,6,14,Bournbrook 3G,,,,FALSE,day,,14:00,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2019,Northern Conference Cup,2020-03-01,Edge Hill Vikings,Manchester Tyrants,0,46,Belle Vue National Speedway Stadium,,,,FALSE,day,,14:00,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2019,Southern Conference Cup,2020-03-01,KCL Regents,Bristol Barracuda,20,35,,,,,FALSE,day,,14:00,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2019,National Trophy,2020-03-01,Reading Knights,Cardiff Cobras,8,28,SGS College WISE Campus,,,,FALSE,day,,14:00,completed,high,TRUE,FALSE,,,Last 16,
BUAFL,2019,National Trophy,2020-03-01,Exeter Demons,Brunel Burners,8,6,Hertsfordshire Sports Village,,,,FALSE,day,,14:30,completed,high,TRUE,FALSE,,,Last 16,
BUAFL,2019,National Trophy,2020-03-01,Loughborough Students,LJMU Fury,7,6,,,,,FALSE,day,,16:00,completed,high,TRUE,FALSE,,,Last 16,
BUAFL,2019,National Trophy,2020-03-01,Hull Sharks,Newcastle Raiders,12,22,,,,,FALSE,day,,16:00,completed,high,TRUE,FALSE,,,Last 16,
BUAFL,2019,National Trophy,2020-03-01,Sheffield Hallam Warriors,Leeds Gryphons,6,47,West Park Leeds RUFC,,,,FALSE,day,,16:30,completed,high,TRUE,FALSE,,,Last 16,
BUAFL,2019,Northern Conference Cup,2020-03-08,Teesside Cougars,York Centurions,20,26,,,,,FALSE,day,,12:00,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2019,National Trophy,2020-03-08,Newcastle Raiders,Derby Braves,12,39,,,,,FALSE,day,,13:00,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2019,Northern Conference Cup,2020-03-08,Glasgow Tigers,Keele Crusaders,14,9,,,,,FALSE,day,,13:00,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2019,National Trophy,2020-03-08,Exeter Demons,Cardiff Cobras,0,9,SGS College WISE Campus,,,,FALSE,day,,14:00,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2019,National Trophy,2020-03-08,Royal Holloway Bears,Southampton Stags,27,31,,,,,FALSE,day,,15:00,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2019,National Trophy,2020-03-08,Loughborough Students,Leeds Gryphons,6,13,West Park Leeds RUFC,,,,FALSE,day,,15:00,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2019,National Championship,2020-03-15,Stirling Clansmen,UWE Bullets,,,,Cancelled due to the Covid-19 Pandemic,,,FALSE,day,,13:00,cancelled,high,TRUE,FALSE,,,Semi-Final,
BUAFL,2019,National Championship,2020-03-15,Birmingham Lions,Durham Saints,,,Sports and Wellbeing Park(Maiden Castle),Cancelled due to the Covid-19 Pandemic,,,FALSE,day,,13:00,cancelled,high,TRUE,FALSE,,,Semi-Final,
