competition,year,phase,date,away_team,home_team,away_score,home_score,venue,notes,away_coach,home_coach,is_double_header,date_precision,date_display,time,status,confidence_level,is_playoff,is_title_game,final_type,title_name,playoff_round,parent_phase
BUAFL,2017,Division 1 South Western,2017-12-10,Exeter Demons,Solent Redhawks,16,0,,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 1 Northern,2017-12-10,Edinburgh Napier Knights,Hull Sharks,22,0,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 Borders,2017-12-10,YSJ Jaguars,Newcastle Raiders,0,52,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 South Western,2017-12-10,Southampton Stags,Bristol Barracuda,7,0,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 1 South Eastern,2017-12-10,Kent Falcons,Canterbury CC Chargers,16,12,,,,,FALSE,day,,15:30,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 1 Yorkshire,2017-11-11,Liverpool Raptors,Leeds Gryphons,35,29,,,,,FALSE,day,,14:30,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 Midlands,2017-11-18,Lincoln Colonials,Huddersfield Hawks,0,52,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 1 Yorkshire,2017-11-18,Sheffield Hallam Warriors,UCLan Rams,31,0,,,,,FALSE,day,,13:30,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 Northern,2017-11-19,Keele Crusaders,Bangor MudDogs,12,20,,,,,FALSE,day,,11:00,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 1 Southern,2017-11-19,Reading Knights,Sussex Saxons,3,15,,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 South Western,2017-11-19,Oxford Lancers,Bath Spa Bulldogs,76,0,,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 1 Midlands,2017-11-19,Nottingham Trent Renegades,Leicester Longhorns,42,0,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 1 Northern,2017-11-19,Northumbria Mustangs,Edinburgh Napier Knights,0,21,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 1 South Eastern,2017-11-19,Kent Falcons,Cambridge Pythons,38,0,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 1 South Western,2017-11-19,Exeter Demons,UWE Bullets,0,22,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 Borders,2017-11-19,HWU Wolverines,Lancaster Bombers,23,27,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 Borders,2017-11-19,York Centurions,UWS Pyros,52,18,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 Midlands,2017-11-19,Worcester Royals,Coventry University Jets,0,56,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 Northern,2017-11-19,Liverpool Raptors,Tarannau Aberystwyth,38,0,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 South Eastern,2017-11-19,QMBL Vipers,UEL Phoenix,32,30,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 South Eastern,2017-11-19,Anglia Ruskin Siege,Essex Blades,6,34,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 South Western,2017-11-19,Southampton Stags,Gloucestershire Gladiators,17,14,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 Borders,2017-11-19,Newcastle Raiders,Edinburgh Predators,8,2,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 Northern,2017-11-19,Edge Hill Vikings,Manchester Tyrants,0,71,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 1 Yorkshire,2017-11-19,Sheffield Sabres,Liverpool Raptors,7,13,,,,,FALSE,day,,14:30,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 South Western,2017-11-19,Bournemouth University Bobcats,Oxford Brookes University,6,23,,,,,FALSE,day,,,completed,high,FALSE,FALSE,,,,
