competition,year,phase,date,away_team,home_team,away_score,home_score,venue,notes,away_coach,home_coach,is_double_header,date_precision,date_display,time,status,confidence_level,is_playoff,is_title_game,final_type,title_name,playoff_round,parent_phase
BUAFL,2016,Division 1 South Western,2016-11-13,Oxford Lancers,UWE Bullets,1,0,,,,,FALSE,day,,12:00,awarded,high,FALSE,FALSE,,,,
BUAFL,2016,Division 2 Midlands,2016-11-13,Lincoln Colonials,Leicester Longhorns,28,12,,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2016,Premier North,2016-11-13,Loughborough Students,Stirling Clansmen,6,13,,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2016,Division 2 Borders,2016-11-13,Edinburgh Predators,HWU Wolverines,6,0,,,,,FALSE,day,,12:30,completed,high,FALSE,FALSE,,,,
BUAFL,2016,Division 1 Midlands,2016-11-13,Staffordshire Stallions,Warwick Wolves,7,28,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2016,Division 1 Northern,2016-11-13,Hull Sharks,Newcastle Raiders,50,8,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2016,Division 1 Northern,2016-11-13,Northumbria Mustangs,Glasgow Tigers,28,35,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2016,Division 1 South Eastern,2016-11-13,Cambridge Pythons,Royal Holloway Bears,35,8,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2016,Division 1 South Western,2016-11-13,Solent Redhawks,Cardiff Cobras,20,32,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2016,Division 2 Borders,2016-11-13,UWS Pyros,York Centurions,6,30,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2016,Division 2 Northern,2016-11-13,Edge Hill Vikings,Bangor MudDogs,0,21,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2016,Division 2 Northern,2016-11-13,Keele Crusaders,Bradford Bears,6,18,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2016,Division 2 Southern,2016-11-13,BNU Buccaneers,UCL Emperors,0,40,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2016,Division 2 South Eastern,2016-11-13,Canterbury CC Chargers,Greenwich Mariners,26,0,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2016,Division 2 South Western,2016-11-13,Bournemouth University Bobcats,Gloucestershire Gladiators,2,28,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2016,Division 2 South Western,2016-11-13,Oxford Brookes University,Plymouth Blitz,6,11,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2016,Premier North,2016-11-13,Nottingham Trent Renegades,Durham Saints,0,0,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2016,Premier South,2016-11-13,Kingston Cougars,Swansea Titans,13,22,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2016,Division 2 Southern,2016-11-13,City Wolfpack,Southampton Stags,14,16,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BUAFL,2016,Division 1 North Western,2016-11-13,Sheffield Sabres,Leeds Beckett Carnegie,14,27,,,,,FALSE,day,,15:00,completed,high,FALSE,FALSE,,,,
BUAFL,2016,Division 2 South Western,2016-11-13,Bristol Barracuda,Tarannau Aberystwyth,38,3,,,,,FALSE,day,,,completed,high,FALSE,FALSE,,,,
BUAFL,2016,Division 1 North Western,2016-11-19,Sheffield Hallam Warriors,UCLan Rams,6,5,,,,,FALSE,day,,13:30,completed,high,FALSE,FALSE,,,,
BUAFL,2016,Division 2 Northern,2016-11-20,Leeds Gryphons,Chester Legion,50,0,,,,,FALSE,day,,11:30,completed,high,FALSE,FALSE,,,,
BUAFL,2016,Division 2 Northern,2016-11-20,Bradford Bears,Liverpool Raptors,0,27,,,,,FALSE,day,,11:30,completed,high,FALSE,FALSE,,,,
BUAFL,2016,Division 1 North Western,2016-11-20,Manchester Tyrants,Sheffield Sabres,0,32,,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2016,Division 2 Northern,2016-11-20,Bangor MudDogs,Keele Crusaders,35,0,,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2016,Division 2 Southern,2016-11-20,BNU Buccaneers,City Wolfpack,20,0,,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2016,Division 1 Northern,2016-11-20,Sunderland Spartans,Hull Sharks,0,35,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2016,Division 1 South Eastern,2016-11-20,UEA Pirates,Imperial Immortals,0,14,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2016,Division 1 South Eastern,2016-11-20,Kent Falcons,Cambridge Pythons,14,15,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2016,Division 1 South Western,2016-11-20,Exeter Demons,Oxford Lancers,19,8,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2016,Division 2 South Western,2016-11-20,Bournemouth University Bobcats,Bath Spa Bulldogs,24,8,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2016,Division 2 South Western,2016-11-20,Tarannau Aberystwyth,Gloucestershire Gladiators,7,48,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2016,Division 2 Midlands,2016-11-20,Leicester Longhorns,Huddersfield Hawks,6,0,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BUAFL,2016,Division 2 Midlands,2016-11-20,Northampton Nemesis,Lincoln Colonials,0,42,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BUAFL,2016,Premier South,2016-11-20,Bath Killer Bees,Hertfordshire Hurricanes,0,19,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
