competition,year,phase,date,away_team,home_team,away_score,home_score,venue,notes,away_coach,home_coach,is_double_header,date_precision,date_display,time,status,confidence_level,is_playoff,is_title_game,final_type,title_name,playoff_round,parent_phase
BUAFL,2017,Division 2 Southern,2017-12-10,Chichester Spitfires,Brighton Panthers,2,28,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 Southern,2017-11-19,City Wolfpack,KCL Regents,6,20,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 Southern,2017-11-19,Brighton Panthers,Royal Holloway Bears,34,0,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 Southern,2017-11-26,BNU Buccaneers,City Wolfpack,3,16,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 Southern,2017-11-26,KCL Regents,Royal Holloway Bears,6,6,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 Southern,2017-11-26,Brighton Panthers,UCL Emperors,26,12,,,,,FALSE,day,,13:15,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 Midlands,2017-12-02,Coventry University Jets,Leicester Longhorns,6,16,,"[Anomaly] HomePrimary=1A Midlands, AwayPrimary=2A Midlands",,,FALSE,day,,12:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2017,Division 1 South Western,2017-12-02,Oxford Lancers,Cardiff Cobras,6,26,,"[Anomaly] HomePrimary=1A South West, AwayPrimary=2A South West",,,FALSE,day,,12:30,anomaly,high,FALSE,FALSE,,,,
BUAFL,2017,Division 1 Midlands,2017-12-02,Nottingham Gold,Worcester Royals,56,0,,"[Anomaly] HomePrimary=2A Midlands, AwayPrimary=1A Midlands",,,FALSE,day,,13:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2017,Division 1 Northern,2017-12-02,Newcastle Raiders,Sunderland Spartans,6,8,,"[Anomaly] HomePrimary=1A North, AwayPrimary=2A Borders",,,FALSE,day,,13:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2017,Division 1 Southern,2017-12-02,Surrey Stingers,Portsmouth Destroyers,0,8,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 South Western,2017-12-02,Tarannau Aberystwyth,Oxford Brookes University,2,19,,"[Anomaly] HomePrimary=2A South West, AwayPrimary=2A North",,,FALSE,day,,13:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2017,Division 1 North Western,2017-12-02,UCLan Rams,Sheffield Hallam Warriors,12,6,,,,,FALSE,day,,15:00,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 1 North Western,2017-12-02,Leeds Beckett Carnegie,Manchester Tyrants,32,27,,"[Anomaly] HomePrimary=2A North, AwayPrimary=1A North West",,,FALSE,day,,15:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 Northern,2017-12-02,Leeds Gryphons,Liverpool Raptors,15,6,,"[Anomaly] HomePrimary=2A North, AwayPrimary=1A Yorkshire",,,FALSE,day,,15:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2017,Division 1 South Eastern,2017-12-02,Royal Holloway Bears,Kent Falcons,0,24,,"[Anomaly] HomePrimary=1A South East, AwayPrimary=2A South",,,FALSE,day,,,anomaly,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 Southern,2017-12-02,Brunel Burners,Southampton Stags,26,15,,"[Anomaly] HomePrimary=2A South West, AwayPrimary=1A South",,,FALSE,day,,,anomaly,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 Southern,2017-11-12,Chichester Spitfires,KCL Regents,6,12,,,,,FALSE,day,,11:00,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 Southern,2017-11-12,UCL Emperors,Royal Holloway Bears,6,0,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 Southern,2018-01-28,BNU Buccaneers,UCL Emperors,0,1,,,,,FALSE,day,,14:30,awarded,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 Midlands,2017-12-02,DMU Lions,Chester Legion,27,4,,"[Anomaly] HomePrimary=2A North, AwayPrimary=2A Midlands",,,FALSE,day,,12:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 Midlands,2017-12-02,Keele Crusaders,Staffordshire Stallions,0,40,,"[Anomaly] HomePrimary=1A Midlands, AwayPrimary=2A North",,,FALSE,day,,12:30,anomaly,high,FALSE,FALSE,,,,
BUAFL,2017,Division 1 Northern,2017-12-02,Newcastle Raiders,Edinburgh Napier Knights,0,0,,"[Anomaly] HomePrimary=1A North, AwayPrimary=2A Borders",,,FALSE,day,,13:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2017,Division 1 South Eastern,2017-12-02,QMBL Vipers,Canterbury CC Chargers,34,14,,"[Anomaly] HomePrimary=1A South East, AwayPrimary=2A South East",,,FALSE,day,,15:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 Borders,2017-12-02,UWS Pyros,Sunderland Spartans,0,34,,"[Anomaly] HomePrimary=1A North, AwayPrimary=2A Borders",,,FALSE,day,,15:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 Southern,2018-02-18,City Wolfpack,Chichester Spitfires,0,18,,,,,FALSE,day,,13:15,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 Southern,2018-02-18,KCL Regents,BNU Buccaneers,1,0,,,,,FALSE,day,,14:30,awarded,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 Southern,2018-02-25,City Wolfpack,Brighton Panthers,0,36,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 Southern,2018-02-25,Royal Holloway Bears,Chichester Spitfires,20,14,,,,,FALSE,day,,13:15,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 Southern,2018-02-25,KCL Regents,UCL Emperors,20,14,,,,,FALSE,day,,13:30,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 Southern,2018-02-04,City Wolfpack,Royal Holloway Bears,7,9,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 Southern,2018-02-04,BNU Buccaneers,Brighton Panthers,0,1,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 Southern,2018-02-04,Chichester Spitfires,UCL Emperors,0,8,,,,,FALSE,day,,13:30,completed,high,FALSE,FALSE,,,,
BUAFL,2017,Division 1 Northern,2017-11-04,Newcastle Raiders,Glasgow Tigers,22,21,,"[Anomaly] HomePrimary=1A North, AwayPrimary=2A Borders",,,FALSE,day,,13:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2017,Division 1 South Eastern,2017-11-04,QMBL Vipers,UEA Pirates,15,39,,"[Anomaly] HomePrimary=1A South East, AwayPrimary=2A South East",,,FALSE,day,,13:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 Northern,2017-11-04,Lancaster Bombers,Bangor MudDogs,8,0,,"[Anomaly] HomePrimary=2A North, AwayPrimary=2A Borders",,,FALSE,day,,13:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 Southern,2017-11-04,Sussex Saxons,Royal Holloway Bears,6,12,,"[Anomaly] HomePrimary=2A South, AwayPrimary=1A South",,,FALSE,day,,13:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 South Western,2017-11-04,Bristol Barracuda,Solent Redhawks,13,12,,"[Anomaly] HomePrimary=1A South West, AwayPrimary=2A South West",,,FALSE,day,,13:00,anomaly,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 Southern,2017-11-04,KCL Regents,Greenwich Mariners,24,0,,"[Anomaly] HomePrimary=2A South East, AwayPrimary=2A South",,,FALSE,day,,13:30,anomaly,high,FALSE,FALSE,,,,
BUAFL,2017,Division 2 Northern,2018-12-08,Tarannau Aberystwyth,Leeds Gryphons,0,65,,"[Anomaly] HomePrimary=1A Yorkshire, AwayPrimary=2A North",,,FALSE,day,,14:30,anomaly,high,FALSE,FALSE,,,,
