competition,year,phase,date,away_team,home_team,away_score,home_score,venue,notes,away_coach,home_coach,is_double_header,date_precision,date_display,time,status,confidence_level,is_playoff,is_title_game,final_type,title_name,playoff_round,parent_phase
BUAFL,2025,Division 1 Northern,2025-10-26,Manchester Tyrants,UCLan Rams,0,10,University of Lancashire Sports Arena,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 Southern,2025-10-26,Chichester Spitfires,Sussex Saxons,21,50,Falmer Sports Complex,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier North,2025-10-26,Northumbria Mustangs,Leeds Gryphons,17,14,West Park Leeds RUFC,,,,FALSE,day,,15:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Scottish,2025-10-26,Aberdeen Bulls,Edinburgh Predators,,,Sport & Exercise Peffermill,,,,FALSE,day,,16:00,awarded,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 South Western,2025-10-26,Gloucestershire Gladiators,UWE Bullets 2s,6,38,Hillside Gardens,,,,FALSE,day,,16:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Northern,2025-11-02,Manchester Tyrants,MMU Eagles,16,14,Platt Lane Sports Complex,,,,FALSE,day,,10:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Scottish,2025-11-02,HWU Wolverines,Edinburgh Napier Knights,0,53,Sighthill Sports Pitches,,,,FALSE,day,,11:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier (National),2025-11-02,UWE Bullets,Loughborough Students,56,0,Holywell Rubber Crumb,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 North Western,2025-11-02,Lancaster Bombers,Staffordshire Stallions,15,0,Sir Stanley Matthews Sports Centre,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier North,2025-11-02,Northumbria Mustangs,Nottingham Trent Renegades,10,13,Clifton Sports Hub,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier South,2025-11-02,Cardiff Cobras,Brunel Burners,8,47,Site 5,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Scottish,2025-11-02,Stirling Clansmen,Aberdeen Bulls,,,Balgownie American Football Pitch,,,,FALSE,day,,13:00,awarded,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Northern,2025-11-02,UCLan Rams,Liverpool Raptors,55,0,JMO Sports Park,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Mid & Yorks,2025-11-02,Nottingham Green,Leicester Longhorns,30,0,Stoughton Road Playing Fields,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Mid & Yorks,2025-11-02,Derby Braves,Sheffield Sabres,21,31,Norton Sports Park,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Western,2025-11-02,Southampton Stags,Plymouth Blitz,26,14,Central Park Plateau,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Eastern,2025-11-02,UCL Emperors,Brighton Panthers,0,43,Falmer Campus,,,,FALSE,day,,,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Southern,2025-11-02,Oxford Lancers,Oxford Brookes University,7,38,Tilsley Park 3G,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 South Western,2025-11-02,Gloucestershire Gladiators,Tarannau Aberystwyth,50,0,Blaendolau Fields,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Eastern,2025-11-02,Kingston Cougars,KCL Regents,0,30,Chiswick RFC,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier South,2025-11-02,SGS Pride,Portsmouth Destroyers,19,0,Langstone Pitches,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Western,2025-11-02,Bath Killer Bees,Bournemouth University Bobcats,13,33,Bournemouth University Sports Campus,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Southern,2025-11-02,Birmingham Lions,Hertfordshire Hurricanes,15,14,Hertfordshire Sports Village,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier (National),2025-11-02,Nottingham Gold,Leeds Beckett Carnegie,51,12,West Park Rugby Club,,,,FALSE,day,,15:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Scottish,2025-11-02,Glasgow Tigers,Edinburgh Predators,0,22,Sport & Exercise Peffermill,,,,FALSE,day,,16:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Southern,2025-11-08,Oxford Brookes University,Birmingham Lions,6,0,,,,,FALSE,day,,16:10,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Mid & Yorks,2025-11-09,Sheffield Hallam Warriors,Nottingham Green,16,24,David Ross Sports Centre,,,,FALSE,day,,10:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 Midlands,2025-11-09,DMU Lions,Anglia Ruskin Siege,6,35,Coldhams Common (Abbey Pools),,,,FALSE,day,,10:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 North Eastern,2025-11-09,Hull Sharks,York Centurions,12,12,University of York,,,,FALSE,day,,11:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier North,2025-11-09,Warwick Wolves,Northumbria Mustangs,24,7,Coach Lane Sports Grounds,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Western,2025-11-09,Southampton Stags,Bath Killer Bees,13,17,,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Eastern,2025-11-09,Kent Falcons,Brighton Panthers,0,12,Falmer Campus,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 South Eastern,2025-11-09,Imperial Immortals,Essex Blades,19,12,,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier South,2025-11-09,Exeter Demons,Brunel Burners,20,37,Site 5,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Mid & Yorks,2025-11-09,Leicester Longhorns,Derby Braves,14,25,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Southern,2025-11-09,Hertfordshire Hurricanes,Oxford Lancers,30,13,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 North Western,2025-11-09,Salford Storm,Keele Crusaders,30,8,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 South Eastern,2025-11-09,Greenwich Mariners,City Wolfpack,12,12,East London Rugby Club,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 Southern,2025-11-09,Royal Holloway Bears,Solent Redhawks,12,6,Test Park,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier South,2025-11-09,SGS Pride,Cardiff Cobras,14,6,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier (National),2025-11-09,UWE Bullets,Nottingham Gold,26,27,,,,,FALSE,day,,13:30,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 Midlands,2025-11-09,Coventry University Jets,Cambridge Pythons,0,6,Coldhams Common (Abbey Pools),,,,FALSE,day,,13:30,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Northern,2025-11-09,Edge Hill Vikings,UCLan Rams,0,50,University of Lancashire Sports Arena,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Western,2025-11-09,Bristol Barracuda,Bournemouth University Bobcats,8,48,Bournemouth University Sports Campus,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Northern,2025-11-09,Liverpool Raptors,Manchester Tyrants,7,21,The Armitage Sports Centre,,,,FALSE,day,,15:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Scottish,2025-11-09,Glasgow Tigers,HWU Wolverines,19,12,Sports & Exercise Peffermill,,,,FALSE,day,,16:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier (National),2025-11-09,Leeds Beckett Carnegie,Durham Saints,0,77,,,,,FALSE,day,,16:30,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier South,2025-11-16,Brunel Burners,SGS Pride,20,6,,,,,FALSE,day,,,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 Midlands,2025-11-16,Cambridge Pythons,DMU Lions,30,0,,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 South Eastern,2025-11-16,Essex Blades,City Wolfpack,7,19,East London Rugby Club,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 Southern,2025-11-16,Reading Knights,Chichester Spitfires,28,6,,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 Southern,2025-11-16,Solent Redhawks,Surrey Stingers,0,20,,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 South Eastern,2025-11-16,Greenwich Mariners,QMBL Vipers,0,12,Chislehurst Sports Ground,,,,FALSE,day,,12:30,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier (National),2025-11-16,Loughborough Students,Durham Saints,12,69,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Scottish,2025-11-16,HWU Wolverines,Stirling Clansmen,0,62,Gannochy Sports Centre,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Northern,2025-11-16,MMU Eagles,Liverpool Raptors,7,0,JMO Sports Park,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Western,2025-11-16,Bournemouth University Bobcats,Plymouth Blitz,38,7,Central Park Plateau,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Southern,2025-11-16,Oxford Lancers,UEA Pirates,28,6,Colney Lane Playing Fields,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Eastern,2025-11-16,Brighton Panthers,Kingston Cougars,8,0,Tolworth Court Sports Ground,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 South Western,2025-11-16,UWE Bullets 2s,Worcester Royals,12,7,Stourport Rugby Club,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Mid & Yorks,2025-11-16,Sheffield Sabres,Sheffield Hallam Warriors,0,50,,,,,FALSE,day,,13:30,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier South,2025-11-16,Exeter Demons,Portsmouth Destroyers,6,20,Langstone Pitches,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Southern,2025-11-16,Oxford Brookes University,Hertfordshire Hurricanes,14,21,Hertfordshire Sports Village,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Western,2025-11-16,Bristol Barracuda,Southampton Stags,7,0,Wide Lane Sports Grounds,,,,FALSE,day,,14:30,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Eastern,2025-11-16,UCL Emperors,Kent Falcons,0,54,,,,,FALSE,day,,15:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Scottish,2025-11-16,Edinburgh Napier Knights,Edinburgh Predators,42,6,Sport & Exercise Peffermill,,,,FALSE,day,,16:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier South,2025-11-22,Cardiff Cobras,Exeter Demons,24,6,,,,,FALSE,day,,12:30,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier North,2025-11-22,Nottingham Trent Renegades,Warwick Wolves,13,6,Butts Park Arena,,,,FALSE,day,,15:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier (National),2025-11-22,Durham Saints,UWE Bullets,17,28,Hillside Gardens,,,,FALSE,day,,16:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier (National),2025-11-22,Leeds Beckett Carnegie,Loughborough Students,3,9,Holywell Rubber Crumb,,,,FALSE,day,,17:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Northern,2025-11-23,UCLan Rams,MMU Eagles,26,0,Platt Lane Sports Complex,,,,FALSE,day,,10:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 South Western,2025-11-23,Swansea Titans,Bath Spa Bulldogs,54,0,Newton Park,,,,FALSE,day,,10:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Northern,2025-11-23,Liverpool Raptors,Edge Hill Vikings,12,0,,,,,FALSE,day,,10:30,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 Midlands,2025-11-23,Lincoln Colonials,Coventry University Jets,9,34,Cryfield Sports Pavilion,,,,FALSE,day,,11:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier North,2025-11-23,Newcastle Raiders,Northumbria Mustangs,14,17,Coach Lane Sports Grounds,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Western,2025-11-23,Plymouth Blitz,Bristol Barracuda,0,14,,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 Southern,2025-11-23,Sussex Saxons,Surrey Stingers,8,16,,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Scottish,2025-11-23,Edinburgh Predators,Glasgow Tigers,20,20,Gannochy Sports Centre,,,,FALSE,day,,12:30,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Mid & Yorks,2025-11-23,Nottingham Green,Derby Braves,46,0,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Mid & Yorks,2025-11-23,Leicester Longhorns,Sheffield Sabres,6,32,Norton Sports Park,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Southern,2025-11-23,UEA Pirates,Birmingham Lions,2,36,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Eastern,2025-11-23,KCL Regents,UCL Emperors,35,0,Chiswick RFC,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 Midlands,2025-11-23,Anglia Ruskin Siege,Cambridge Pythons,14,13,Coldhams Common (Abbey Pools),,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Western,2025-11-23,Bournemouth University Bobcats,Bath Killer Bees,24,19,,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Eastern,2025-11-23,Brighton Panthers,Kent Falcons,0,24,,,,,FALSE,day,,15:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Scottish,2025-11-23,Aberdeen Bulls,HWU Wolverines,,,Sports & Exercise Peffermill,,,,FALSE,day,,16:00,awarded,high,FALSE,FALSE,,,,
BUAFL,2025,Premier (National),2025-11-29,Loughborough Students,UWE Bullets,0,56,Hillside Gardens,,,,FALSE,day,,17:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier North,2025-11-30,Nottingham Trent Renegades,Leeds Gryphons,35,6,,,,,FALSE,day,,,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Mid & Yorks,2025-11-30,Sheffield Sabres,Nottingham Green,7,34,,,,,FALSE,day,,10:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Scottish,2025-11-30,Aberdeen Bulls,Edinburgh Napier Knights,,,Sighthill Sports Pitches,,,,FALSE,day,,11:00,awarded,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Mid & Yorks,2025-11-30,Sheffield Hallam Warriors,Leicester Longhorns,35,12,Stoughton Road Playing Fields,,,,FALSE,day,,11:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier South,2025-11-30,Portsmouth Destroyers,SGS Pride,0,42,SGS College WISE Campus,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Southern,2025-11-30,UEA Pirates,Oxford Lancers,26,18,University Parks,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 South Eastern,2025-11-30,QMBL Vipers,Essex Blades,34,6,University of Essex Grass Pitches,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 North Western,2025-11-30,Lancaster Bombers,Salford Storm,38,0,Belle Vue Speedway,,,,FALSE,day,,12:30,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Western,2025-11-30,Bath Killer Bees,Plymouth Blitz,12,7,Central Park Plateau,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Southern,2025-11-30,Hertfordshire Hurricanes,Birmingham Lions,35,0,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 South Western,2025-11-30,Gloucestershire Gladiators,Worcester Royals,14,14,Stourport Rugby Club,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 South Eastern,2025-11-30,Greenwich Mariners,Imperial Immortals,0,12,Harlington Sports Ground,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Eastern,2025-11-30,Kingston Cougars,UCL Emperors,16,21,Chiswick RFC,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier South,2025-11-30,Brunel Burners,Cardiff Cobras,20,15,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier (National),2025-11-30,Leeds Beckett Carnegie,Nottingham Gold,7,56,,,,,FALSE,day,,13:30,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Northern,2025-11-30,Liverpool Raptors,UCLan Rams,0,39,University of Lancashire Sports Arena,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Northern,2025-11-30,MMU Eagles,Manchester Tyrants,0,20,The Armitage Sports Centre,,,,FALSE,day,,15:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Eastern,2025-11-30,KCL Regents,Kent Falcons,7,7,,,,,FALSE,day,,15:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 Midlands,2025-11-30,Anglia Ruskin Siege,DMU Lions,19,20,,,,,FALSE,day,,15:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier North,2025-11-30,Warwick Wolves,Newcastle Raiders,18,19,,,,,FALSE,day,,16:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Scottish,2025-11-30,Stirling Clansmen,Edinburgh Predators,34,32,Sport & Exercise Peffermill,,,,FALSE,day,,16:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Western,2025-11-30,Southampton Stags,Bristol Barracuda,6,19,,,,,FALSE,day,,16:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Western,2025-12-05,Bath Killer Bees,Bristol Barracuda,7,12,,,,,FALSE,day,,19:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Mid & Yorks,2025-12-07,Leicester Longhorns,Nottingham Green,6,36,,,,,FALSE,day,,10:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Northern,2025-12-07,Manchester Tyrants,Edge Hill Vikings,24,6,,,,,FALSE,day,,10:30,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 South Eastern,2025-12-07,QMBL Vipers,City Wolfpack,20,0,East London Rugby Club,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 Southern,2025-12-07,Solent Redhawks,Reading Knights,0,14,,,,,FALSE,day,,12:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier South,2025-12-07,SGS Pride,Exeter Demons,14,7,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Scottish,2025-12-07,Edinburgh Napier Knights,Stirling Clansmen,39,14,Gannochy Sports Centre,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Scottish,2025-12-07,Aberdeen Bulls,Glasgow Tigers,,,,,,,FALSE,day,,,awarded,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Mid & Yorks,2025-12-07,Sheffield Sabres,Derby Braves,6,6,Lower Pitch,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Southern,2025-12-07,Birmingham Lions,Oxford Brookes University,0,34,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Eastern,2025-12-07,UCL Emperors,Kingston Cougars,0,12,Tolworth Court Sports Ground,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Eastern,2025-12-07,Brighton Panthers,KCL Regents,8,13,Chiswick RFC,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 North Eastern,2025-12-07,YSJ Jaguars,Sunderland Spartans,0,44,Druid Park,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 South Western,2025-12-07,Bath Spa Bulldogs,Tarannau Aberystwyth,18,2,Blaendolau Fields,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier (National),2025-12-07,Durham Saints,Nottingham Gold,38,13,,,,,FALSE,day,,13:30,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Southern,2025-12-07,UEA Pirates,Hertfordshire Hurricanes,6,28,Hertfordshire Sports Village,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 South Eastern,2025-12-07,Essex Blades,Greenwich Mariners,0,16,University Of Greenwich,,,,FALSE,day,,14:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 South Western,2025-12-07,Bournemouth University Bobcats,Southampton Stags,37,0,Wide Lane Sports Grounds,,,,FALSE,day,,14:30,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 North Western,2025-12-07,Keele Crusaders,LJMU Fury,0,27,,,,,FALSE,day,,14:30,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier (National),2025-12-07,UWE Bullets,Leeds Beckett Carnegie,42,6,West Park Rugby Club,,,,FALSE,day,,15:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier North,2025-12-07,Leeds Gryphons,Warwick Wolves,0,8,,,,,FALSE,day,,15:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Premier North,2025-12-07,Nottingham Trent Renegades,Newcastle Raiders,25,0,,,,,FALSE,day,,16:00,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 North Eastern,2025-12-14,YSJ Jaguars,Hull Sharks,,,Costello Stadium,,,,FALSE,day,,10:30,awarded,high,FALSE,FALSE,,,,
BUAFL,2025,Division 1 Mid & Yorks,2025-12-14,Derby Braves,Sheffield Hallam Warriors,0,18,,,,,FALSE,day,,13:30,completed,high,FALSE,FALSE,,,,
BUAFL,2025,Division 2 Midlands,2026-01-25,Coventry University Jets,Anglia Ruskin Siege,12,6,Coldhams Common (Abbey Pools),,,,FALSE,day,,10:00,completed,high,FALSE,FALSE,,,,
