competition,year,phase,date,away_team,home_team,away_score,home_score,venue,notes,away_coach,home_coach,is_double_header,date_precision,date_display,time,status,confidence_level,is_playoff,is_title_game,final_type,title_name,playoff_round,parent_phase
,,,,Bristol Bullets,Bath Killer Bees,0,6,,,,,FALSE,day,,,completed,high,False,FALSE,,,,
,,,,Bath Killer Bees,Bristol Bullets,20,0,,,,,FALSE,day,,,completed,high,False,FALSE,,,,
,,,,Bath Killer Bees,Cardiff Cobras,0,20,,,,,FALSE,day,,,completed,high,False,FALSE,,,,
,,,,Cardiff Cobras,Bath Killer Bees,0,14,,,,,FALSE,day,,,completed,high,False,FALSE,,,,
,,,,Leicester Lemmings,Bath Killer Bees,2,9,,,,,FALSE,day,,,completed,high,False,FALSE,,,,
,,,,Bath Killer Bees,Oxford Cavaliers,16,0,,,,,FALSE,day,,,completed,high,False,FALSE,,,,
,,,,Bath Killer Bees,Reading Knights,53,0,,,,,FALSE,day,,,completed,high,False,FALSE,,,,
,,,,Southampton Stags,Bath Killer Bees,6,0,,,,,FALSE,day,,,completed,high,False,FALSE,,,,
,,,,UEA Pirates,Bath Killer Bees,0,14,,,,,FALSE,day,,,completed,high,True,FALSE,,,,
,,,,Tarannau Aberystwyth,Bath Killer Bees,20,8,,,,,FALSE,day,,,completed,high,True,FALSE,,,,
