competition,year,phase,date,away_team,home_team,away_score,home_score,venue,notes,away_coach,home_coach,is_double_header,date_precision,date_display,time,status,confidence_level,is_playoff,is_title_game,final_type,title_name,playoff_round,parent_phase
BUAFL,2014,Premier South,2014-11-02,Bath Killer Bees,Brighton Panthers,27,7,Falmer Campus,Source: Brighton Panthers historical records,,,False,day,,13:00,completed,high,False,False,,,,
BUAFL,2014,Borders Division,2014-11-09,Sunderland Spartans,Northumbria Mustangs,26,7,,,,,False,day,,13:00,completed,high,False,False,,,,
BUAFL,2014,North West Division,2014-11-09,UCLan Rams,Liverpool Raptors,34,6,,,,,False,day,,15:00,completed,high,False,False,,,,
BUAFL,2014,Premier South,2014-11-09,Brighton Panthers,Imperial Immortals,6,12,,Source: Brighton Panthers historical records,,,False,day,,13:00,completed,high,False,False,,,,
BUAFL,2014,South West Division,2014-11-09,Bristol Barracuda,Bath Spa Bulldogs,50,0,,,,,False,day,,13:30,completed,high,False,False,,,,
BUAFL,2014,Borders Division,2014-11-16,Northumbria Mustangs,Edinburgh Predators,20,12,,,,,False,day,,12:30,completed,high,False,False,,,,
BUAFL,2014,Borders Division,2014-11-16,Edinburgh Napier Knights,Newcastle Raiders,12,24,,,,,False,day,,13:00,completed,high,False,False,,,,
BUAFL,2014,Borders Division,2014-11-16,Teesside Cougars,Sunderland Spartans,0,50,,Scraped from BAFRA Newsflash http://www.bafra.org/newsflashes/2014/201444.htm,,,False,day,,13:00,completed,high,False,False,,,,
BUAFL,2014,Borders Division,2014-11-16,Teesside Cougars,UWS Pyros,0,6,,,,,False,day,,13:00,completed,high,False,False,,,,
BUAFL,2014,East Division,2014-11-16,Oxford Brookes University,Cambridge Pythons,10,0,,,,,False,day,,13:00,completed,high,False,False,,,,
BUAFL,2014,East Division,2014-11-16,UEA Pirates,Essex Blades,8,2,,,,,False,day,,13:00,completed,high,False,False,,,,
BUAFL,2014,East Division,2014-11-16,Oxford Lancers,Kent Falcons,6,7,,,,,False,day,,13:00,completed,high,False,False,,,,
