competition,year,phase,date,away_team,home_team,away_score,home_score,venue,notes,away_coach,home_coach,is_double_header,date_precision,date_display,time,status,confidence_level,is_playoff,is_title_game,final_type,title_name,playoff_round,parent_phase
BUAFL,2024,Division 2 South Western,2024-10-27,Plymouth Blitz,UWE Bullets 2s,19,16,Hillside Gardens,,,,false,day,,16:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 Scottish,2024-10-27,Glasgow Tigers,Edinburgh Predators,0,12,Sport & Exercise Peffermill,,,,false,day,,16:00,completed,high,false,false,,,,
BUAFL,2024,Division 2 North Eastern,2024-11-03,Sheffield Sabres,Sunderland Spartans,48,13,Druid Park,,,,false,day,,Druid Park Provider: American Football 21-22,completed,high,false,false,,,,
BUAFL,2024,Division 2 North Western,2024-11-03,Lancaster Bombers,Keele Crusaders,18,0,Rugby Pitches (Grass),,,,false,day,,10:00,completed,high,false,false,,,,
BUAFL,2024,Division 2 Midlands,2024-11-03,Lincoln Colonials,Anglia Ruskin Siege,22,0,Coldhams Common (Abbey Pools),,,,false,day,,10:30,completed,high,false,false,,,,
BUAFL,2024,Division 1 Mid & Yorks,2024-11-03,Nottingham Green,Coventry University Jets,12,6,Cryfield Grass Pitches,,,,false,day,,11:00,completed,high,false,false,,,,
BUAFL,2024,Division 2 South Eastern,2024-11-03,Canterbury CC Chargers,City Wolfpack,,,East London Rugby Club,,,,false,day,,12:00,awarded,high,false,false,,,,
BUAFL,2024,Division 1 Southern,2024-11-03,Brunel Burners,Reading Knights,54,0,Reading University Sports Park Whiteknights Campus Reading RG6 6UR,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 South Eastern,2024-11-03,UEA Pirates,Essex Blades,42,6,University of Essex Grass Pitches,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 Scottish,2024-11-03,HWU Wolverines,Aberdeen Bulls,14,8,Balgownie American Football Pitch,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2024,Division 2 South Western,2024-11-03,Bath Spa Bulldogs,Plymouth Blitz,22,45,Central Park Plateau,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2024,Premier (National),2024-11-03,Nottingham Gold,Durham Saints,22,16,The Sport and Wellbeing Park (Maiden Castle 3G),,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 Scottish,2024-11-03,Edinburgh Predators,Stirling Clansmen,8,10,Gannochy 3G Astro Gannochy Sports Centre FK9 4LA,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 South Western,2024-11-03,Southampton Stags,Swansea Titans,6,0,Swansea University 3G Pitch,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 South Western,2024-11-03,Bath Killer Bees,Bristol Barracuda,0,7,3G,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2024,Premier South,2024-11-03,SGS Pride,Cardiff Cobras,20,11,Cardiff University Sports Fields (3G),,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2024,Division 2 Southern,2024-11-03,Sussex Saxons,Chichester Spitfires,35,7,Lower Rugby Field,,,,false,day,,13:15,completed,high,false,false,,,,
BUAFL,2024,Division 2 North Western,2024-11-03,Edge Hill Vikings,Staffordshire Stallions,12,27,Sir Stanley Matthews Sports Centre - Playing fields,,,,false,day,,13:30,completed,high,false,false,,,,
BUAFL,2024,Division 1 Mid & Yorks,2024-11-03,Leicester Longhorns,Sheffield Hallam Warriors,12,0,Sheffield Hallam University Sports Park (3G Astro),,,,false,day,,13:30,completed,high,false,false,,,,
BUAFL,2024,Division 2 Midlands,2024-11-03,DMU Lions,Cambridge Pythons,12,20,Coldhams Common (Abbey Pools),,,,false,day,,13:30,completed,high,false,false,,,,
BUAFL,2024,Premier South,2024-11-03,Exeter Demons,Portsmouth Destroyers,14,26,3G - Langstone Pitches,,,,false,day,,14:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 Southern,2024-11-03,Brighton Panthers,Hertfordshire Hurricanes,0,43,Hertfordshire Sports Village,,,,false,day,,14:00,completed,high,false,false,,,,
BUAFL,2024,Premier (National),2024-11-03,UWE Bullets,Leeds Beckett Carnegie,104,0,West Park Rugby Club,,,,false,day,,15:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 Northern,2024-11-03,Northumbria Mustangs,Manchester Tyrants,51,0,Armitage Sports Centre - Outdoor,,,,false,day,,15:00,completed,high,false,false,,,,
BUAFL,2024,Premier North,2024-11-03,Nottingham Trent Renegades,Warwick Wolves,6,7,Coventry Rugby - Butts Park Arena,,,,false,day,,15:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 South Western,2024-11-08,Bath Killer Bees,Bournemouth University Bobcats,2,23,Bournemouth University Sports Campus,,,,false,day,,18:00,completed,high,false,false,,,,
BUAFL,2024,Premier South,2024-11-09,Cardiff Cobras,Birmingham Lions,6,27,Bournbrook 3G,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 Northern,2024-11-10,UCLan Rams,MMU Eagles,42,0,Platt Lane Sports Complex,,,,false,day,,10:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 Mid & Yorks,2024-11-10,Sheffield Hallam Warriors,Nottingham Green,13,22,3G,,,,false,day,,10:00,completed,high,false,false,,,,
BUAFL,2024,Division 2 Midlands,2024-11-10,Cambridge Pythons,Lincoln Colonials,6,14,Sports Field,,,,false,day,,10:00,completed,high,false,false,,,,
BUAFL,2024,Division 2 South Eastern,2024-11-10,City Wolfpack,Imperial Immortals,0,0,Harlington Sports Ground Sipson Lane Harlington Middlesex UB3 5AQ,,,,false,day,,10:30,completed,high,false,false,,,,
BUAFL,2024,Division 1 Scottish,2024-11-10,Stirling Clansmen,Edinburgh Napier Knights,12,34,Sighthill Sports Pitches,,,,false,day,,11:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 Mid & Yorks,2024-11-10,Leicester Longhorns,Coventry University Jets,15,12,Cryfield Sports Pavilion,,,,false,day,,11:30,completed,high,false,false,,,,
BUAFL,2024,Division 2 North Eastern,2024-11-10,Sheffield Sabres,YSJ Jaguars,50,0,York St John Sports Park- Grass,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 South Eastern,2024-11-10,Kent Falcons,Essex Blades,27,0,University of Essex Grass Pitches,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 Southern,2024-11-10,Reading Knights,Oxford Lancers,2,47,University ParksSouth Parks RoadOX1 3RF,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 Scottish,2024-11-10,Glasgow Tigers,Aberdeen Bulls,16,0,Balgownie American Football Pitch,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2024,Division 2 North Western,2024-11-10,Edge Hill Vikings,Lancaster Bombers,10,0,Rugby Pitch 3,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2024,Premier (National),2024-11-10,Loughborough Students,Durham Saints,20,30,The Sport and Wellbeing Park (Maiden Castle 3G),,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2024,Division 2 Midlands,2024-11-10,Anglia Ruskin Siege,Derby Braves,8,49,Lower Pitch,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 South Eastern,2024-11-10,KCL Regents,UCL Emperors,27,0,Finsbury Park Stadium,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2024,Division 2 North Western,2024-11-10,Staffordshire Stallions,Keele Crusaders,27,7,Rugby Pitches (Grass),,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2024,Division 2 South Eastern,2024-11-10,QMBL Vipers,Kingston Cougars,0,22,Tolworth Court Sports Ground,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2024,Premier (National),2024-11-10,Leeds Beckett Carnegie,Nottingham Gold,0,84,3G,,,,false,day,,13:30,completed,high,false,false,,,,
BUAFL,2024,Premier South,2024-11-10,SGS Pride,Exeter Demons,42,0,Rubber Crumb 4G Pitch,,,,false,day,,13:45,completed,high,false,false,,,,
BUAFL,2024,Division 2 Southern,2024-11-10,Solent Redhawks,Sussex Saxons,7,41,Falmer Sports Complex,,,,false,day,,14:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 Northern,2024-11-10,Manchester Tyrants,LJMU Fury,8,0,JMO Sports Park Blaguegate Playing Fields Liverpool Road Skelmersdale WN8 8BX,,,,false,day,,14:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 Scottish,2024-11-10,Edinburgh Predators,HWU Wolverines,15,27,Sports & Exercise Peffermill,,,,false,day,,14:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 Southern,2024-11-10,Hertfordshire Hurricanes,Brunel Burners,14,28,Site 5,,,,false,day,,14:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 South Western,2024-11-10,Bristol Barracuda,Southampton Stags,7,16,Wide Lane Sports Grounds,,,,false,day,,14:30,completed,high,false,false,,,,
BUAFL,2024,Division 2 Southern,2024-11-10,Royal Holloway Bears,Oxford Brookes University,0,35,Tilsley Park 3G,,,,false,day,,15:00,completed,high,false,false,,,,
BUAFL,2024,Premier North,2024-11-10,Liverpool Raptors,Leeds Gryphons,2,34,West Park Leeds RUFC,,,,false,day,,15:00,completed,high,false,false,,,,
BUAFL,2024,Premier North,2024-11-10,Newcastle Raiders,Warwick Wolves,13,45,American Football Pitch - Cryfield Pavilion,,,,false,day,,16:00,completed,high,false,false,,,,
BUAFL,2024,Premier South,2024-11-16,Exeter Demons,Birmingham Lions,8,0,TBD,,,,false,day,,16:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 Scottish,2024-11-17,HWU Wolverines,Glasgow Tigers,14,19,Clydebank Community Sports Hub,,,,false,day,,10:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 South Western,2024-11-17,Swansea Titans,Bath Killer Bees,0,2,GRASS BASED: Limekiln Rugby Pitch,,,,false,day,,10:00,completed,high,false,false,,,,
BUAFL,2024,Division 2 Midlands,2024-11-17,Derby Braves,Lincoln Colonials,40,20,Sports Field,,,,false,day,,10:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 Northern,2024-11-17,Northumbria Mustangs,MMU Eagles,38,6,Platt Lane Sports Complex,,,,false,day,,11:15,completed,high,false,false,,,,
BUAFL,2024,Division 1 Mid & Yorks,2024-11-17,Hull Sharks,Coventry University Jets,14,16,Cryfield Sports Pavilion,,,,false,day,,11:30,completed,high,false,false,,,,
BUAFL,2024,Division 1 South Eastern,2024-11-17,UCL Emperors,UEA Pirates,,,UEA Colney Lane Playing Fields,,,,false,day,,12:00,awarded,high,false,false,,,,
BUAFL,2024,Division 2 North Western,2024-11-17,Lancaster Bombers,Staffordshire Stallions,31,6,Sir Stanley Matthews Sports Centre - Playing fields,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2024,Premier North,2024-11-17,Leeds Gryphons,Nottingham Trent Renegades,20,26,Clifton Sports Hub Grass Pitch 1,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 Southern,2024-11-17,Oxford Lancers,Brunel Burners,6,55,Site 5,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2024,Division 2 South Western,2024-11-17,Worcester Royals,Gloucestershire Gladiators,12,8,Rugby 3G,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2024,Division 2 Southern,2024-11-17,Surrey Stingers,Royal Holloway Bears,22,0,Royal Holloway Grass Pitches - Eastfields,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 Northern,2024-11-17,LJMU Fury,UCLan Rams,0,35,3G Pitch @ University of Lancashire Sports Arena,,,,false,day,,13:30,completed,high,false,false,,,,
BUAFL,2024,Division 2 South Eastern,2024-11-17,Kingston Cougars,Imperial Immortals,27,6,Harlington Sports Ground Sipson Lane Harlington Middlesex UB3 5AQ,,,,false,day,,13:30,completed,high,false,false,,,,
BUAFL,2024,Premier South,2024-11-17,Cardiff Cobras,Portsmouth Destroyers,15,33,3G - Langstone Pitches,,,,false,day,,14:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 South Western,2024-11-17,Bristol Barracuda,Bournemouth University Bobcats,0,52,Bournemouth University Sports Campus,,,,false,day,,14:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 South Eastern,2024-11-17,KCL Regents,Kent Falcons,21,8,Parkwood 3GX,,,,false,day,,15:00,completed,high,false,false,,,,
BUAFL,2024,Premier (National),2024-11-17,UWE Bullets,Durham Saints,54,14,The Sport and Wellbeing Park (Maiden Castle 3G),,,,false,day,,15:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 Mid & Yorks,2024-11-24,Coventry University Jets,Leicester Longhorns,14,0,Stoughton Road Playing Fields,,,,false,day,,10:30,completed,high,false,false,,,,
BUAFL,2024,Premier North,2024-11-24,Liverpool Raptors,Nottingham Trent Renegades,0,35,Clifton Sports Hub Grass Pitch 1,,,,false,day,,11:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 Northern,2024-11-24,UCLan Rams,Northumbria Mustangs,13,26,Coach Lane Sports Centre,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 Scottish,2024-11-24,Stirling Clansmen,Edinburgh Predators,15,14,Sport & Exercise Peffermill,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2024,Premier South,2024-11-24,Birmingham Lions,SGS Pride,0,44,SGS College WISE Campus,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 South Eastern,2024-11-24,UCL Emperors,Essex Blades,38,0,University of Essex Grass Pitches,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2024,Division 2 South Eastern,2024-11-24,Canterbury CC Chargers,QMBL Vipers,0,52,Chislehurst Sports Ground,,,,false,day,,12:30,completed,high,false,false,,,,
BUAFL,2024,Division 1 South Western,2024-11-24,Bournemouth University Bobcats,Swansea Titans,47,0,Swansea University 3G Pitch,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2024,Division 2 North Eastern,2024-11-24,YSJ Jaguars,Sunderland Spartans,14,52,Druid Park,,,,false,day,,13:30,completed,high,false,false,,,,
BUAFL,2024,Division 2 Southern,2024-11-24,Royal Holloway Bears,Sussex Saxons,8,24,Falmer Sports Complex,,,,false,day,,14:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 Mid & Yorks,2024-11-24,Hull Sharks,Nottingham Green,3,27,3G,,,,false,day,,14:30,completed,high,false,false,,,,
BUAFL,2024,Division 1 Northern,2024-11-24,MMU Eagles,Manchester Tyrants,24,34,Armitage Sports Centre - Outdoor,,,,false,day,,15:00,completed,high,false,false,,,,
BUAFL,2024,Premier (National),2024-11-24,Durham Saints,Leeds Beckett Carnegie,63,6,West Park Rugby Club,,,,false,day,,15:00,completed,high,false,false,,,,
BUAFL,2024,Division 2 Midlands,2024-11-24,Derby Braves,DMU Lions,38,0,Beaumont Park (3G Pitch),,,,false,day,,15:00,completed,high,false,false,,,,
BUAFL,2024,Division 2 South Eastern,2024-11-24,City Wolfpack,Greenwich Mariners,12,12,University Of Greenwich,,,,false,day,,15:00,completed,high,false,false,,,,
BUAFL,2024,Division 2 Southern,2024-11-24,Chichester Spitfires,Oxford Brookes University,0,68,Tilsley Park 3G,,,,false,day,,15:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 Scottish,2024-11-24,Edinburgh Napier Knights,HWU Wolverines,49,33,Sports & Exercise Peffermill,,,,false,day,,16:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 South Western,2024-11-24,Southampton Stags,Bristol Barracuda,0,7,3G,,,,false,day,,16:30,completed,high,false,false,,,,
BUAFL,2024,Premier (National),2024-11-24,Nottingham Gold,Loughborough Students,41,7,Holywell Rubber Crumb,,,,false,day,,16:30,completed,high,false,false,,,,
BUAFL,2024,Division 1 Northern,2024-12-01,LJMU Fury,MMU Eagles,13,22,Platt Lane Sports Complex,,,,false,day,,10:00,completed,high,false,false,,,,
BUAFL,2024,Division 2 North Eastern,2024-12-01,Sheffield Sabres,York Centurions,34,14,University of York,,,,false,day,,10:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 Scottish,2024-12-01,Edinburgh Predators,Glasgow Tigers,14,7,Clydebank Community Sports Hub,,,,false,day,,10:00,completed,high,false,false,,,,
BUAFL,2024,Division 2 North Western,2024-12-01,Staffordshire Stallions,Edge Hill Vikings,6,35,Edge Hill Sports Centre,,,,false,day,,10:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 Mid & Yorks,2024-12-01,Hull Sharks,Leicester Longhorns,20,20,Stoughton Road Playing Fields,,,,false,day,,10:30,completed,high,false,false,,,,
BUAFL,2024,Division 1 Northern,2024-12-01,Manchester Tyrants,Northumbria Mustangs,,,Coach Lane Sports Centre,,,,false,day,,12:00,awarded,high,false,false,,,,
BUAFL,2024,Premier (National),2024-12-01,UWE Bullets,Loughborough Students,74,8,Holywell Rubber Crumb,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 South Eastern,2024-12-01,KCL Regents,UEA Pirates,28,8,UEA Colney Lane Playing Fields,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2024,Division 2 South Eastern,2024-12-01,City Wolfpack,QMBL Vipers,6,20,Chislehurst Sports Ground,,,,false,day,,12:30,completed,high,false,false,,,,
BUAFL,2024,Division 1 Scottish,2024-12-01,Edinburgh Napier Knights,Aberdeen Bulls,,,Balgownie American Football Pitch,,,,false,day,,13:00,awarded,high,false,false,,,,
BUAFL,2024,Division 1 South Western,2024-12-01,Bournemouth University Bobcats,Bath Killer Bees,15,8,GRASS BASED: Limekiln Rugby Pitch,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2024,Premier South,2024-12-01,Exeter Demons,Cardiff Cobras,32,22,Cardiff University Sports Fields (3G),,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2024,Division 2 North Eastern,2024-12-01,Sunderland Spartans,YSJ Jaguars,12,8,York St John Sports Park- Grass,,,,false,day,,13:30,completed,high,false,false,,,,
BUAFL,2024,Division 1 Southern,2024-12-01,Brunel Burners,Brighton Panthers,11,8,Falmer STP,,,,false,day,,13:30,completed,high,false,false,,,,
BUAFL,2024,Premier North,2024-12-01,Leeds Gryphons,Liverpool Raptors,40,13,JMO Sports Park,,,,false,day,,14:00,completed,high,false,false,,,,
BUAFL,2024,Premier South,2024-12-01,Portsmouth Destroyers,Birmingham Lions,38,14,Bournbrook 3G,,,,false,day,,14:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 Southern,2024-12-01,Oxford Lancers,Hertfordshire Hurricanes,26,33,Hertfordshire Sports Village,,,,false,day,,14:00,completed,high,false,false,,,,
BUAFL,2024,Division 2 South Eastern,2024-12-01,Greenwich Mariners,Canterbury CC Chargers,24,0,The Langton Grammar School for Boys,,,,false,day,,14:30,completed,high,false,false,,,,
BUAFL,2024,Division 1 South Western,2024-12-01,Swansea Titans,Southampton Stags,0,14,Wide Lane Sports Ground,,,,false,day,,14:30,completed,high,false,false,,,,
BUAFL,2024,Division 2 Midlands,2024-12-01,Cambridge Pythons,DMU Lions,22,12,Beaumont Park (3G Pitch),,,,false,day,,15:00,completed,high,false,false,,,,
BUAFL,2024,Premier (National),2024-12-01,Nottingham Gold,Leeds Beckett Carnegie,71,0,West Park Rugby Club,,,,false,day,,15:00,completed,high,false,false,,,,
BUAFL,2024,Premier North,2024-12-01,Warwick Wolves,Newcastle Raiders,35,0,Cochrane Park 3G Etherstone Avenue NE7 7JX,,,,false,day,,16:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 South Western,2024-12-06,Swansea Titans,Bristol Barracuda,2,19,3G,,,,false,day,,19:00,completed,high,false,false,,,,
BUAFL,2024,Premier (National),2024-12-07,Loughborough Students,Nottingham Gold,0,35,3G,,,,false,day,,18:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 South Eastern,2024-12-08,Essex Blades,KCL Regents,,,University Of Greenwich,,,,false,day,,10:00,awarded,high,false,false,,,,
BUAFL,2024,Division 1 Mid & Yorks,2024-12-08,Coventry University Jets,Nottingham Green,0,6,3G,,,,false,day,,10:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 Scottish,2024-12-08,Edinburgh Napier Knights,Stirling Clansmen,28,13,Gannochy 3G Astro Gannochy Sports Centre FK9 4LA,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 Southern,2024-12-08,Reading Knights,Brunel Burners,0,8,Site 5,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2024,Division 2 Midlands,2024-12-08,Lincoln Colonials,Derby Braves,0,31,Lower Pitch,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2024,Division 2 South Western,2024-12-08,Bath Spa Bulldogs,Worcester Royals,0,22,Dyson Perrins C of E Academy 3G Pitch,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2024,Division 2 Southern,2024-12-08,Oxford Brookes University,Surrey Stingers,14,6,Surrey Sports Park GU2 7AD,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2024,Premier North,2024-12-08,Newcastle Raiders,Nottingham Trent Renegades,0,52,Clifton Sports Hub Grass Pitch 1,,,,false,day,,13:30,completed,high,false,false,,,,
BUAFL,2024,Division 1 Southern,2024-12-08,Hertfordshire Hurricanes,Brighton Panthers,18,14,Falmer STP,,,,false,day,,13:30,completed,high,false,false,,,,
BUAFL,2024,Division 1 Mid & Yorks,2024-12-08,Hull Sharks,Sheffield Hallam Warriors,0,45,Sheffield Hallam University Sports Park (3G Astro),,,,false,day,,13:30,completed,high,false,false,,,,
BUAFL,2024,Division 1 Northern,2024-12-08,Northumbria Mustangs,UCLan Rams,3,14,3G Pitch @ University of Lancashire Sports Arena,,,,false,day,,14:00,completed,high,false,false,,,,
BUAFL,2024,Division 2 South Eastern,2024-12-08,Imperial Immortals,Greenwich Mariners,8,14,University Of Greenwich,,,,false,day,,14:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 Northern,2024-12-08,LJMU Fury,Manchester Tyrants,22,60,Armitage Sports Centre - Outdoor,,,,false,day,,15:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 South Eastern,2024-12-08,UCL Emperors,Kent Falcons,18,6,Parkwood 3GX,,,,false,day,,15:00,completed,high,false,false,,,,
BUAFL,2024,Division 2 South Western,2024-12-15,UWE Bullets 2s,Gloucestershire Gladiators,,,Rugby 3G,,,,false,day,,13:00,scheduled,high,false,false,,,,
BUAFL,2024,Division 1 Southern,2024-12-15,Reading Knights,Hertfordshire Hurricanes,3,6,Hertfordshire Sports Village,,,,false,day,,14:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 South Eastern,2024-12-15,UEA Pirates,Kent Falcons,0,19,Parkwood 3GX,,,,false,day,,15:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 Scottish,2025-01-18,Glasgow Tigers,HWU Wolverines,42,21,Sports & Exercise Peffermill,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 Northern,2025-01-19,LJMU Fury,Northumbria Mustangs,6,50,Coach Lane Sports Centre,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 South Eastern,2025-01-19,Essex Blades,UEA Pirates,0,48,UEA Colney Lane Playing Fields,,,,false,day,,12:00,completed,high,false,false,,,,
BUAFL,2024,Premier North,2025-01-19,Warwick Wolves,Nottingham Trent Renegades,42,7,Clifton Sports Hub Grass Pitch 1,,,,false,day,,13:00,completed,high,false,false,,,,
BUAFL,2024,Division 1 South Western,2025-01-19,Swansea Titans,Bournemouth University Bobcats,0,28,Bournemouth University Sports Campus,,,,false,day,,13:00,completed,high,false,false,,,,
