competition,year,phase,date,away_team,home_team,away_score,home_score,venue,notes,away_coach,home_coach,is_double_header,date_precision,date_display,time,status,confidence_level,is_playoff,is_title_game,final_type,title_name,playoff_round,parent_phase
BUAFL,2022,National Championship,2023-02-25,Newcastle Raiders,UWE Bullets,0,54,Hillside Gardens,,,,FALSE,day,,18:30,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2022,Southern Conference Cup,2023-02-26,Gloucestershire Gladiators,Reading Knights,0,12,Reading University Sports Park,,,,FALSE,day,,12:00,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2022,National Trophy,2023-02-26,Royal Holloway Bears,Portsmouth Destroyers,14,34,Langstone 3G Pitch,,,,FALSE,day,,12:00,completed,high,TRUE,FALSE,,,Last 16,
BUAFL,2022,National Trophy,2023-02-26,Warwick Wolves,Loughborough Students,6,15,Holywell Rubber Crumb,,,,FALSE,day,,12:00,completed,high,TRUE,FALSE,,,Last 16,
BUAFL,2022,Northern Conference Cup,2023-02-26,Nottingham Green,Aberdeen Bulls,26,20,Balgownie Pitches and Pavilion,,,,FALSE,day,,13:00,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2022,Northern Conference Cup,2023-02-26,Derby Braves,Leicester Longhorns,6,26,Stoughton Road Playing Fields,,,,FALSE,day,,13:00,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2022,Southern Conference Cup,2023-02-26,Solent Redhawks,Bath Killer Bees,0,19,STV Rugby Pitch 1: Sports Training Village,,,,FALSE,day,,13:00,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2022,Southern Conference Cup,2023-02-26,UCL Emperors,Brighton Panthers,4,16,Falmer STP,,,,FALSE,day,,13:00,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2022,Southern Conference Cup,2023-02-26,Greenwich Mariners,KCL Regents,6,13,,,,,FALSE,day,,13:00,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2022,National Trophy,2023-02-26,Bristol Barracuda,Bournemouth University Bobcats,7,30,Bournemouth University Sports Campus,,,,FALSE,day,,13:00,completed,high,TRUE,FALSE,,,Last 16,
BUAFL,2022,National Trophy,2023-02-26,Glasgow Tigers,Nottingham Trent Renegades,9,24,Clifton Sports Hub Grass Pitch 1,,,,FALSE,day,,13:00,completed,high,TRUE,FALSE,,,Last 16,
BUAFL,2022,National Championship,2023-02-26,UEA Pirates,Nottingham Gold,0,79,,,,,FALSE,day,,13:30,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2022,National Trophy,2023-02-26,Exeter Demons,Hertfordshire Hurricanes,12,20,Hertfordshire Sports Village,,,,FALSE,day,,14:00,completed,high,TRUE,FALSE,,,Last 16,
BUAFL,2022,National Trophy,2023-02-26,Brunel Burners,Essex Blades,24,6,University of Essex Grass Pitches,,,,FALSE,day,,14:00,completed,high,TRUE,FALSE,,,Last 16,
BUAFL,2022,National Trophy,2023-02-26,LJMU Fury,Sheffield Hallam Warriors,28,49,Sheffield Hallam University Sports Park (3G),,,,FALSE,day,,14:00,completed,high,TRUE,FALSE,,,Last 16,
BUAFL,2022,National Championship,2023-02-26,Birmingham Lions,Leeds Beckett Carnegie,7,68,West Park Rugby Club,,,,FALSE,day,,15:00,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2022,Northern Conference Cup,2023-02-26,Bradford Bears,Liverpool Raptors,0,1,JMO Sports Park,,,,FALSE,day,,16:00,awarded,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2022,National Trophy,2023-02-26,Edinburgh Predators,Leeds Gryphons,0,1,West Park Leeds RUFC,,,,FALSE,day,,19:00,awarded,high,TRUE,FALSE,,,Last 16,
BUAFL,2022,National Trophy,2023-03-05,Brunel Burners,Portsmouth Destroyers,8,25,Langstone 3G Pitch,,,,FALSE,day,,12:00,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2022,National Trophy,2023-03-05,Sheffield Hallam Warriors,Loughborough Students,29,44,Holywell Rubber Crumb,,,,FALSE,day,,12:00,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2022,National Championship,2023-03-05,Durham Saints,SGS Pride,41,49,,,,,FALSE,day,,13:00,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2022,National Trophy,2023-03-05,Hertfordshire Hurricanes,Bournemouth University Bobcats,6,35,Bournemouth University Sports Campus,,,,FALSE,day,,13:00,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2022,National Trophy,2023-03-05,Nottingham Trent Renegades,Leeds Gryphons,23,35,West Park Leeds RUFC,,,,FALSE,day,,15:00,completed,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2022,Northern Conference Cup,2023-03-05,York Centurions,HWU Wolverines,0,1,Sports & Exercise Peffermill,,,,FALSE,day,,16:00,awarded,high,TRUE,FALSE,,,Quarter Finals,
BUAFL,2022,Southern Conference Cup,2023-03-12,Bath Killer Bees,Brighton Panthers,14,6,Falmer STP,,,,FALSE,day,,13:00,completed,high,TRUE,FALSE,,,Semi-Final,
BUAFL,2022,Southern Conference Cup,2023-03-12,Reading Knights,KCL Regents,23,12,University Of Greenwich,,,,FALSE,day,,13:00,completed,high,TRUE,FALSE,,,Semi-Final,
BUAFL,2022,National Championship,2023-03-12,SGS Pride,Nottingham Gold,6,28,,,,,FALSE,day,,13:00,completed,high,TRUE,FALSE,,,Semi-Final,
BUAFL,2022,National Trophy,2023-03-12,Portsmouth Destroyers,Bournemouth University Bobcats,24,16,Bournemouth University Sports Campus,,,,FALSE,day,,13:00,completed,high,TRUE,FALSE,,,Semi-Final,
BUAFL,2022,National Championship,2023-03-12,Leeds Beckett Carnegie,UWE Bullets,24,30,Hillside Gardens,,,,FALSE,day,,14:00,completed,high,TRUE,FALSE,,,Semi-Final,
BUAFL,2022,Northern Conference Cup,2023-03-12,Nottingham Green,Liverpool Raptors,6,21,JMO Sports Park,,,,FALSE,day,,17:00,completed,high,TRUE,FALSE,,,Semi-Final,
BUAFL,2022,National Trophy,2023-03-15,Leeds Gryphons,Loughborough Students,7,13,Holywell Rubber Crumb,,,,FALSE,day,,19:00,completed,high,TRUE,FALSE,,,Semi-Final,
BUAFL,2022,Northern Conference Cup,2023-03-19,HWU Wolverines,Leicester Longhorns,0,1,Stoughton Road Playing Fields,,,,FALSE,day,,13:30,awarded,high,TRUE,FALSE,,,Semi-Final,
BUAFL,2022,National Trophy,2023-03-21,Loughborough Students,Portsmouth Destroyers,29,0,David Ross Sports Village,,,,FALSE,day,,14:00,completed,high,TRUE,TRUE,Bowl,National Trophy,Final,
BUAFL,2022,National Championship,2023-03-21,UWE Bullets,Nottingham Gold,34,27,David Ross Sports Village,,,,FALSE,day,,19:00,completed,high,TRUE,TRUE,Title,College Bowl XXXV,Final,
BUAFL,2022,Southern Conference Cup,2023-03-26,Reading Knights,Bath Killer Bees,2,10,STV Rugby Pitch 1: Sports Training Village,,,,FALSE,day,,13:00,completed,high,TRUE,TRUE,Bowl,Southern Conference Cup,Final,
BUAFL,2022,Northern Conference Cup,2023-03-26,Leicester Longhorns,Liverpool Raptors,7,17,JMO Sports Park,,,,FALSE,day,,16:00,completed,high,TRUE,TRUE,Bowl,Northern Conference Cup,Final,
