competition,year,phase,date,away_team,home_team,away_score,home_score,venue,notes,away_coach,home_coach,is_double_header,date_precision,date_display,time,status,confidence_level,is_playoff,is_title_game,final_type,title_name,playoff_round,parent_phase,away_phase
BUAFL,2012,Big North Western Conference,2013-08-12,Bangor MudDogs,Sheffield Hallam Warriors,0,22,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,,
BUAFL,2012,Big North Western Conference,2013-08-12,Lancaster Bombers,Keele Crusaders,70,0,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,,
BUAFL,2012,Big North Western Conference,2013-08-12,UCLan Rams,Sheffield Sabres,28,36,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,,
BUAFL,2012,Oyster Card Conference,2013-08-12,Solent Redhawks,Oxford Brookes University,19,25,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,,
BUAFL,2012,South Central Conference,2013-08-12,Anglia Ruskin Rhinos,Kent Falcons,0,38,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,,
BUAFL,2012,South Central Conference,2013-08-12,Northampton Nemesis,Hertfordshire Hurricanes,0,95,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,,Midlands Athletics Conference
BUAFL,2012,Oyster Card Conference,2013-08-12,Brunel Burners,Imperial Immortals,10,14,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,,
BUAFL,2012,Oyster Card Conference,2013-08-12,Kingston Cougars,Royal Holloway Bears,21,0,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,,
BUAFL,2012,Oyster Card Conference,2013-08-12,Greenwich Mariners,City Wolfpack,40,22,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,,
BUAFL,2012,South Western Athletics Conference,2013-08-12,Tarannau Aberystwyth,UWE Bullets,6,23,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,,
BUAFL,2012,Oyster Card Conference,2013-08-12,Southampton Stags,Reading Knights,28,6,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,,
BUAFL,2012,Big North Western Conference,2013-08-12,LJMU Fury,Staffordshire Stallions,49,20,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,,
BUAFL,2012,Oyster Card Conference,2013-08-12,Canterbury CC Chargers,BNU Buccaneers,6,7,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,,South Central Conference
BUAFL,2012,Oyster Card Conference,2013-08-12,LSBU Spartans,Westminster Dragons,0,0,,BUCS record: Void,,,FALSE,day,,13:00,awarded,high,FALSE,FALSE,,,,,
BUAFL,2012,South Western Athletics Conference,2013-08-12,Bristol Bullets,Gloucestershire Gladiators,8,32,,,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,,
