competition,year,phase,date,away_team,home_team,away_score,home_score,venue,notes,away_coach,home_coach,is_double_header,date_precision,date_display,time,status,confidence_level,is_playoff,is_title_game,final_type,title_name,playoff_round,parent_phase
BUAFL,2013,Saltire Conference,2013-11-03,Edinburgh Predators,Glasgow Tigers,14,27,,Scraped from BAFRA Newsflash 201342.htm,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2013,Saltire Conference,2013-11-03,Stirling Clansmen,UWS Pyros,78,0,,Scraped from BAFRA Newsflash 201342.htm,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2013,North Eastern Conference,2013-11-03,Northumbria Mustangs,Hull Sharks,0,7,,Scraped from BAFRA Newsflash 201342.htm,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2013,North Eastern Conference,2013-11-03,York Centurions,Leeds Met Carnegie,0,43,,Scraped from BAFRA Newsflash 201342.htm,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2013,North Eastern Conference,2013-11-03,Sunderland Spartans,Durham Saints,7,59,,Scraped from BAFRA Newsflash 201342.htm,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2013,North Eastern Conference,2013-11-03,Teesside Cougars,Newcastle Raiders,6,13,,Scraped from BAFRA Newsflash 201342.htm,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2013,North Eastern Conference,2013-11-03,Leeds Celtics,Bradford Bears,12,6,,Scraped from BAFRA Newsflash 201342.htm,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2013,Big North Western Conference,2013-11-03,LJMU Fury,Lancaster Bombers,48,6,,Scraped from BAFRA Newsflash 201342.htm,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2013,Big North Western Conference,2013-11-03,UCLan Rams,Sheffield Hallam Warriors,15,16,,Scraped from BAFRA Newsflash 201342.htm,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2013,Big North Western Conference,2013-11-03,Derby Braves,Bangor MudDogs,56,0,,Scraped from BAFRA Newsflash 201342.htm,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2013,Midlands Athletics Conference,2013-11-03,Loughborough Aces,Coventry University Jets,49,20,,Scraped from BAFRA Newsflash 201342.htm,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2013,Midlands Athletics Conference,2013-11-03,Nottingham Outlaws,Worcester Royals,6,10,,Scraped from BAFRA Newsflash 201342.htm,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2013,Midlands Athletics Conference,2013-11-03,Nottingham Trent Renegades,Birmingham Lions,9,16,,Scraped from BAFRA Newsflash 201342.htm,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2013,Midlands Athletics Conference,2013-11-03,Wolverhampton Wildcats,Warwick Wolves,12,50,,Scraped from BAFRA Newsflash 201342.htm,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2013,Midlands Athletics Conference,2013-11-03,DMU Falcons,Lincoln Colonials,0,20,,Scraped from BAFRA Newsflash 201342.htm,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2013,South Western Athletics Conference,2013-11-03,Bath Killer Bees,Gloucestershire Gladiators,20,0,,Scraped from BAFRA Newsflash 201342.htm,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2013,South Western Athletics Conference,2013-11-03,Cardiff Cobras,UWE Bullets,0,28,,Scraped from BAFRA Newsflash 201342.htm,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2013,South Western Athletics Conference,2013-11-03,Bristol Barracuda,Swansea Titans,7,39,,Scraped from BAFRA Newsflash 201342.htm,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2013,South Western Athletics Conference,2013-11-03,Exeter Demons,Plymouth Blitz,28,12,,Scraped from BAFRA Newsflash 201342.htm,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2013,South Coast Conference,2013-11-03,Surrey Stingers,Reading Knights,22,6,,Scraped from BAFRA Newsflash 201342.htm,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2013,South Coast Conference,2013-11-03,Southampton Stags,Portsmouth Destroyers,7,0,,Scraped from BAFRA Newsflash 201342.htm,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2013,Oyster Card Conference,2013-11-03,Brunel Burners,KCL Regents,28,0,,Scraped from BAFRA Newsflash 201342.htm,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2013,Oyster Card Conference,2013-11-03,Greenwich Mariners,LSBU Spartans,18,8,,Scraped from BAFRA Newsflash 201342.htm,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2013,Oyster Card Conference,2013-11-03,Westminster Dragons,Imperial Immortals,0,26,,Scraped from BAFRA Newsflash 201342.htm,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2013,South Central Conference,2013-11-03,Essex Blades,BNU Buccaneers,0,17,,Scraped from BAFRA Newsflash 201342.htm,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2013,South Central Conference,2013-11-03,Canterbury CC Chargers,UEA Pirates,0,14,,Scraped from BAFRA Newsflash 201342.htm,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2013,South Central Conference,2013-11-03,Anglia Ruskin Rhinos,Northampton Nemesis,7,40,,Scraped from BAFRA Newsflash 201342.htm,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2013,Saltire Conference,2013-11-10,Edinburgh Napier Knights,Edinburgh Predators,7,37,,Scraped from BAFRA Newsflash 201343.htm,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2013,Saltire Conference,2013-11-10,Glasgow Tigers,UWS Pyros,40,18,,Scraped from BAFRA Newsflash 201343.htm,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2013,North Eastern Conference,2013-11-10,Northumbria Mustangs,Durham Saints,12,14,,Scraped from BAFRA Newsflash 201343.htm,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
BUAFL,2013,North Eastern Conference,2013-11-10,Hull Sharks,Huddersfield Hawks,12,8,,Scraped from BAFRA Newsflash 201343.htm,,,FALSE,day,,13:00,completed,high,FALSE,FALSE,,,,
